MAXssNH,ATS8dv,MATS4s,MINssNH,SlogP_VSA8,NsssN,PEOE_VSA3,MATS1s,ATSC3v,GATS1se,SaaN,MINaaN,AMID_h,SaasN,AATS4pe,PEOE_VSA9,GATS7c,SssNH,MATS1Z,SlogP_VSA10,ATS7Z,BCUTs-1l,naRing,MAXsssN,AATS1i,EState_VSA2,FilterItLogS,SRW05,AATS3v,MATS2pe,n5HRing,SRW07,ATS8are,nAromAtom,MATS1m,CIC2,MINssO,ATSC4s,n5Ring,BCUTp-1h,target
1.911485824,240.4444444,0.508645479,1.828182885,11.16387794,0,4.983978521,0.390683251,0.580485163,1.115620362,7.481191548,3.536784935,0.997346516,1.577826594,6.171293814,18.47312729,0.816070643,3.402064397,0.858075266,5.948339281,1289,0.292623187,2,0.861194607,155.9140284,18.0097964,0.864882512,2.397895273,181.9487383,0.659992462,1,4.727387819,371.08,9,0.862357157,0.154320389,5.22600663,0.626070181,1,3.658988756,0
1.911485824,52,0.545913995,1.828182885,11.16387794,0,4.983978521,0.501663682,0.721007102,1.07420952,7.46951696,3.541566752,0.972740483,1.629398148,6.650280357,12.93420204,0.752546096,3.402064397,0.655192962,5.948339281,471,1.395242378,2,0.861194607,162.0937286,18.19585675,0.853577412,2.397895273,179.3152556,0.387228754,1,4.727387819,178.996,9,0.66660295,0.074127604,5.229728836,0.599973385,1,1.939368508,1
2.783869998,809,0.34330954,2.783869998,6.514573265,1,13.21233417,0.530385072,0.52620978,0.765607732,5.343551485,2.598833288,0.563352224,0.659301291,6.236431674,36.17296067,1.19276291,2.783869998,0.838807067,10.48192346,3686,0.297585629,2,1.254104627,147.0339879,49.1385387,0.775732533,3.044522438,171.3449161,0.506902738,2,5.351858133,1529.071,12,0.838325919,0.223591749,5.493932956,0.490270591,2,2.954630342,1
2.783869998,809,0.34330954,2.783869998,6.514573265,1,13.21233417,0.530385072,0.52620978,0.765607732,5.343551485,2.598833288,0.563352224,0.659301291,6.236431674,36.17296067,1.19276291,2.783869998,0.838807067,10.48192346,3686,0.297585629,2,1.254104627,147.0339879,49.1385387,0.775732533,3.044522438,171.3449161,0.506902738,2,5.351858133,1529.071,12,0.838325919,0.223591749,5.493932956,0.490270591,2,2.954630342,1
1.911485824,128,0.477757546,1.828182885,11.16387794,0,4.983978521,0.418834103,0.703916669,1.143316173,12.0534901,3.83412974,0.923542253,1.552361111,6.754748913,12.93420204,0.928764509,3.402064397,0.646126632,11.76620206,1109,1.1634019,2,0.861194607,158.2878525,18.37308402,0.900033835,3.044522438,191.0918756,0.263348365,2,5.476463552,334.837,9,0.659153727,0.12066245,5.260674839,0.591048097,2,1.934764792,0
1.911485824,235,0.357418948,1.828182885,6.076020107,0,9.740498951,0.584381735,0.631238278,0.863482452,5.343551485,2.598833288,0.299177993,0.659301291,6.053838542,7.109797541,0.880924911,3.402064397,0.647184633,7.323169215,978,1.361076418,2,0.861194607,142.8706261,17.28226861,0.782319447,2.010426078,194.4450284,0.309463578,0,3.689805535,367.72,12,0.657387124,0.286847174,5.039837725,0.544031285,0,1.99775378,0
1.911485824,259,0.407219067,1.828182885,6.514573265,0,9.740498951,0.609313864,0.60275552,0.890177167,5.343551485,2.598833288,0.301293767,0.659301291,5.775602524,18.31189916,1.167852061,3.402064397,0.666530489,7.323169215,2200,1.074087802,0,0.861194607,145.046015,41.29454743,0.824850575,2.397895273,170.5451113,0.417167998,0,4.844187086,1143.03,0,0.678685305,0.414553689,3.818168648,0.544164092,1,1.951066966,1
1.911485824,41,0.388684057,1.828182885,6.514573265,0,9.184952232,0.523266472,0.658345615,0.898966608,3.453994237,3.453994237,0.833641391,0.898055556,6.832105814,6.606881965,0.86609632,3.402064397,0.629109253,10.20827783,609,1.121338432,1,0.861194607,155.4330103,5.817862778,0.889033886,2.397895273,180.7869947,0.357569404,1,4.94875989,175.494,6,0.641031814,0.082730309,5.152018141,0.543495068,1,1.912846267,0
1.911485824,436,0.578069816,1.828182885,6.514573265,0,22.88009709,0.313060656,0.637693371,1.285070787,3.373165685,3.373165685,1.251924372,0.657153809,7.517447541,6.606881965,0.944220352,3.402064397,0.96158599,10.20827783,2435,0.294118916,1,0.861194607,154.136279,5.817862778,0.966945116,2.397895273,198.9154106,0.822887686,1,4.94875989,596.0664,6,0.960332167,0.147982939,3.332232498,0.787818501,1,3.664459773,1
1.911485824,136,0.499154998,1.828182885,11.16387794,0,4.983978521,0.491726631,0.708324689,1.097538593,7.397756519,3.512689437,0.962441348,1.493148148,6.750548529,19.541084,0.793253605,3.402064397,0.622890952,5.948339281,767,1.248796247,2,0.861194607,159.3359267,31.40962068,0.875659873,2.397895273,181.1401657,0.273820515,1,4.727387819,241.864,9,0.636078415,0.120517137,5.212367725,0.60107107,1,1.939479179,1
3.514441138,173.6666667,0.475346973,3.514441138,10.90292493,1,9.740498951,0.661423777,0.720400052,0.81040586,4.392284098,4.392284098,0.334797955,0.659301291,5.915307018,5.516700718,1.028745455,3.514441138,0.686795728,11.37477255,1298,1.304264724,3,2.405702089,145.5654319,22.37249079,0.691442441,2.010426078,196.1167237,0.331557448,0,3.689805535,485.377,16,0.694823746,0.24144226,3.818168648,0.575726423,0,2.207892379,1
1.911485824,148,0.3794072,1.828182885,6.514573265,0,9.740498951,0.545927866,0.645503347,1.035761007,5.343551485,2.598833288,0.334639077,0.659301291,5.902567961,21.27821048,0.830485181,3.402064397,0.600885463,7.323169215,816,1.32046571,2,0.861194607,144.9135617,22.99804733,0.782992945,2.010426078,172.1718501,0.390755802,0,3.689805535,376.9,12,0.61451676,0.379776941,3.818168648,0.548243767,0,1.992173988,1
3.75126559,210.4444444,0.440048886,3.75126559,21.80584986,1,4.983978521,0.673709074,0.819676343,0.83938004,4.802715015,4.802715015,0.354949873,0.659301291,5.927323529,23.83058525,1.158854304,3.75126559,0.695707817,5.687386275,2103,1.257362126,3,2.46906414,146.206608,22.37249079,0.663581921,2.010426078,185.7474158,0.333582807,0,3.689805535,883.19,14,0.703237292,0.27305866,5.4472066,0.573740589,0,2.207927372,0
1.911485824,246,0.399621953,1.828182885,6.514573265,0,9.740498951,0.625157104,0.521554239,0.822738662,5.343551485,2.598833288,0.158633104,0.659301291,5.692235491,21.27821048,1.163840128,3.402064397,0.7050609,7.323169215,2962,1.051215214,0,0.861194607,143.5780337,39.59974036,0.693945686,2.010426078,189.2485179,0.384180607,0,3.689805535,1678.65,0,0.715610696,0.550822321,3.818168648,0.541588685,0,1.966206805,0
1.911485824,121,0.432110322,1.828182885,6.514573265,0,4.794537184,0.533114266,0.695090048,0.982032893,5.343551485,2.598833288,0.754990653,0.935138889,6.9037075,6.606881965,0.844316941,3.402064397,0.612145343,7.323169215,947,1.163978416,1,0.861194607,151.9218164,5.563451492,0.906208132,2.397895273,188.5571472,0.344936161,1,4.844187086,277.084,6,0.625217253,0.111498938,5.217741166,0.574513737,1,2.016697994,1
3.528130197,125.5555556,0.414661223,3.528130197,10.90292493,1,9.740498951,0.680786636,0.794402444,0.827325454,4.394128053,4.394128053,0.379700606,0.659301291,5.894713274,5.516700718,1.332969268,3.528130197,0.683456951,5.687386275,937,1.299092658,2,2.440731551,147.5262696,22.37249079,0.707558288,2.010426078,178.1305241,0.333580331,0,3.689805535,401.9579,10,0.690988312,0.253771306,3.818168648,0.571653349,0,2.20803645,1
1.911485824,639.6666667,0.359178954,1.828182885,11.16387794,0,9.549026806,0.548164742,0.402911203,0.94172753,7.684192896,3.621557867,0.820391998,1.4361718,6.407722727,26.14796597,1.108705815,3.402064397,0.820029092,5.948339281,4410,0.295770159,2,0.861194607,149.1817567,52.06224222,0.785865742,3.044522438,188.9728631,0.5902616,2,5.476463552,1146.9,9,0.828119009,0.355955409,5.470953691,0.486955073,2,3.656049099,0
1.911485824,665.6666667,0.437282329,1.828182885,6.514573265,0,4.794537184,0.556120642,0.703367177,0.954217901,3.626636223,3.626636223,0.483590191,1.198969553,5.853742268,39.07625065,1.229009363,3.402064397,0.814231193,5.817862778,3746,0.291621771,2,0.861194607,147.3796149,25.57638311,0.626164537,2.010426078,138.7288384,0.446063377,0,3.689805535,1693.366,12,0.816061138,0.513841131,5.354194056,0.579884185,0,3.658292579,1
1.911485824,463,0.436941108,1.828182885,11.16387794,0,14.95193556,0.531624325,0.763215057,1.015749427,12.19395841,3.88978001,0.588409553,1.645622749,5.87835654,32.1898068,1.122980325,3.402064397,0.837413409,5.817862778,2706,0.291624824,2,0.861194607,149.2619989,25.57638311,0.673490243,2.397895273,135.9159846,0.454870832,1,4.727387819,1242.183,9,0.838724409,0.512082541,5.14266022,0.577818495,1,3.658285823,1
1.911485824,471,0.434047119,1.828182885,11.16387794,0,14.95193556,0.534855571,0.76902744,1.013636723,12.19344221,3.889961671,0.574027469,1.642837545,5.823286585,38.79668876,1.089996576,3.402064397,0.834989599,5.817862778,2782,0.291624331,2,0.861194607,149.108389,32.18326508,0.662050436,2.397895273,135.1670264,0.455334324,1,4.727387819,1327.933,9,0.8362883,0.541960177,5.10189318,0.575930443,1,3.658286648,1
2.547082773,539.0740741,0.329326681,2.547082773,6.514573265,0,9.359585469,0.556958804,0.626038661,0.909767007,5.343551485,2.598833288,0.766789793,1.224930959,6.854581061,13.71667951,0.820346031,2.547082773,0.723768206,7.323169215,3125,0.294361463,2,0.861194607,148.0806441,12.3563938,0.78080232,2.397895273,201.2313436,0.634960901,1,4.59511985,837.9682,12,0.721749686,0.097346825,4.660756419,0.497213622,1,3.656449817,1
3.68078373,127.3333333,0.408617934,3.68078373,10.90292493,1,9.740498951,0.643803761,0.759358849,0.831535044,4.485917963,4.485917963,0.345867991,0.659301291,5.831656934,5.516700718,0.901530018,3.68078373,0.683789735,5.687386275,1306,1.257368622,2,2.474012275,147.1593712,22.37249079,0.695111061,2.010426078,171.489549,0.383997711,0,3.689805535,621.991,10,0.691237892,0.266767587,3.818168648,0.571056515,0,2.207865993,0
1.911485824,163.4,0.441716659,1.828182885,10.44284065,0,4.794537184,0.6703655,0.70742197,0.842212414,5.343551485,2.598833288,0.993255489,1.22095994,6.926473529,22.32287145,0.879378314,3.402064397,0.650254158,7.323169215,1489,1.004951403,1,0.861194607,155.2467658,13.02770359,0.848624936,2.397895273,194.1971233,0.365521918,1,4.727387819,170.0906,6,0.659098587,0.028628592,5.460238095,0.579869259,1,5.353306085,0
1.911485824,68,0.48978613,1.828182885,11.16387794,0,4.983978521,0.555884518,0.729007099,1.003704615,7.596263464,3.582850293,0.871562806,1.712731481,6.589002817,19.03816843,0.946348942,3.402064397,0.664711401,5.948339281,679,1.239992164,2,0.861194607,156.5737367,30.40378952,0.864835094,3.044522438,173.6709284,0.422099414,2,5.351858133,209.812,9,0.676737193,0.080344758,5.632506614,0.593350214,2,1.940068576,1
1.911485824,74.66666667,0.379343516,1.828182885,11.16387794,0,14.95193556,0.485343856,0.656126309,1.08919945,12.09720752,3.860430468,0.882403641,1.571018519,6.558673864,12.43128646,1.00243496,3.402064397,0.681675082,5.817862778,1080,0.627710831,2,0.861194607,153.892843,5.817862778,0.882942176,3.044522438,193.3195571,0.33778248,2,5.476463552,271.984,9,0.694114005,0.103836614,5.71962963,0.55536052,2,2.917813967,0
1.911485824,195.2222222,0.416069755,1.828182885,11.16387794,0,9.549026806,0.391716303,0.703782594,1.164806492,7.53610933,3.556541753,1.04967388,1.603427343,6.693027711,19.03816843,0.761420406,3.402064397,0.88227645,5.948339281,1115,0.297778372,2,0.861194607,155.877649,18.07192196,0.889981174,3.044522438,178.9174691,0.713098979,2,5.351858133,303.3424,9,0.884509598,0.092247685,4.433618775,0.564889575,2,3.657469111,0
2.949705487,872,0.35753285,2.742941476,6.514573265,0,4.794537184,0.681915837,0.626793481,0.656463467,3.723579563,3.723579563,0.495053483,0.659301291,6.217689545,12.64872279,1.051190056,8.482454834,0.691427288,7.323169215,4181,1.202168227,2,0.861194607,147.3688171,48.66868997,0.701352614,3.044522438,167.5615725,0.495359146,2,5.283203729,1728.06,11,0.698854642,0.233996729,4.973910255,0.496215318,2,1.985021916,0
3.523382012,127.5555556,0.462067683,3.503192499,10.90292493,1,9.740498951,0.719984076,0.812323749,0.913999029,4.368240709,4.368240709,0.415825323,0.659301291,5.833532061,5.516700718,1.235417476,7.026574511,0.682353976,5.687386275,1086,1.304259858,2,2.46234196,149.0824209,22.37249079,0.686756784,2.010426078,157.471851,0.249528719,0,3.689805535,520.3688,10,0.68990946,0.323199305,3.818168648,0.574995699,0,2.207862174,1
3.132117028,977.6666667,0.433247583,2.61899707,10.90292493,1,4.983978521,0.639159624,0.483977317,0.771335289,4.397108143,4.397108143,0.487435801,0.659301291,6.002463576,30.12517039,1.205706323,8.641782033,0.698838102,7.323169215,4984,0.609986074,3,2.068503002,147.6251694,18.14586413,0.713854886,2.397895273,173.2670415,0.472140761,1,4.442651256,2072.6716,15,0.708293032,0.28738462,3.818168648,0.577830604,1,2.936418986,1
1.911485824,398.7777778,0.517698614,1.828182885,6.514573265,0,4.794537184,0.569436352,0.774687922,0.927926994,5.343551485,2.598833288,0.860524545,1.129778689,6.956758559,19.31773032,1.056432212,3.402064397,0.867773852,7.323169215,1761,0.290620858,1,0.861194607,149.7604139,26.24146752,0.851246155,2.397895273,168.1181203,0.536290665,1,4.727387819,566.0752,6,0.870728991,0.178580425,5.015992734,0.642848856,1,3.657562786,0
1.911485824,583.8024691,0.527042031,1.828182885,6.514573265,0,4.794537184,0.563447328,0.468709039,0.958936848,5.343551485,2.598833288,0.755801588,1.281350244,6.29039381,19.31773032,1.214584961,3.402064397,0.920732326,7.323169215,3192,0.271881599,1,0.861194607,146.0583221,24.85891052,0.783549927,2.397895273,182.8892294,0.661385714,1,4.727387819,1105.4706,6,0.922202903,0.316825378,5.149550917,0.675275449,1,5.540976235,0
1.911485824,149.6666667,0.403430425,1.828182885,6.514573265,0,9.933510922,0.473674438,0.685726777,0.75340571,5.343551485,2.598833288,0.995474565,1.147664399,6.90602623,6.606881965,0.5752573,3.402064397,0.917691866,7.323169215,813,0.304499591,1,0.861194607,152.8226131,6.606881965,0.894351256,2.397895273,182.9167966,0.628972427,1,4.59511985,189.3768,6,0.914846509,0.055348611,4.37536003,0.558039727,1,2.952314087,0
2.797873917,981,0.362315168,2.770178747,5.57310453,2,13.21233417,0.564670138,0.493632797,0.740077164,5.343551485,2.598833288,0.566890706,0.659301291,6.231737838,41.7460652,1.068266844,5.568052664,0.831513496,10.48192346,4623,0.297583005,2,1.719347883,147.0121419,55.04571843,0.745609988,3.433987204,181.269774,0.480976605,3,5.82008293,1791.139,12,0.831567548,0.218947743,5.521437642,0.495832238,3,2.954642561,1
3.179408832,1012.666667,0.383500801,2.799126451,5.57310453,1,13.21233417,0.561591147,0.357373479,0.742489484,5.343551485,2.598833288,0.531414708,0.659301291,6.096437829,41.7460652,1.156833888,8.785981195,0.822453509,10.48192346,5130,0.297581758,2,1.241847525,146.8487788,60.4607089,0.701319494,3.433987204,174.8089326,0.521836857,3,5.82008293,2042.062,12,0.82258866,0.284575984,5.532953431,0.515567016,3,2.954648103,1
2.818364688,1022.333333,0.357087497,2.808893118,5.57310453,2,13.21233417,0.568266998,0.628362771,0.73633781,5.343551485,2.598833288,0.545496517,0.659301291,6.233976384,41.7460652,1.164370518,5.627257805,0.829354555,10.48192346,4925,0.297582078,2,1.969347883,146.8472559,55.04571843,0.72281882,3.433987204,176.5492207,0.503058532,3,5.82008293,1919.503,12,0.829288856,0.271776047,5.531707726,0.490544563,3,2.954646129,1
2.854397851,1043.666667,0.367022967,2.818439603,5.57310453,2,13.21233417,0.573776915,0.623521332,0.733500104,5.343551485,2.598833288,0.524540073,0.659301291,6.197874048,41.7460652,1.138675673,5.672837454,0.826935518,10.48192346,5315,0.297581161,2,2.080458994,146.7015798,55.04571843,0.700062451,3.433987204,171.4571221,0.507843116,3,5.82008293,2121.427,12,0.826783305,0.287821609,5.541010447,0.500949102,3,2.954649707,1
2.778067869,939,0.365262119,2.662400969,5.57310453,1,13.21233417,0.555673964,0.571735049,0.76080626,5.343551485,2.598833288,0.586752493,0.659301291,6.320126471,41.7460652,1.047185612,5.440468837,0.820360203,10.48192346,4309,0.297583866,2,1.204737185,147.3804146,54.71164323,0.758375837,3.433987204,181.3342101,0.496678337,3,5.82008293,1689.529,12,0.821082018,0.195423293,5.506954554,0.499060709,3,2.954639145,1
2.784294912,949,0.379300577,2.703234302,5.57310453,1,13.21233417,0.551142348,0.548202503,0.758084043,5.343551485,2.598833288,0.572904722,0.659301291,6.2837724,41.7460652,1.052660097,5.487529214,0.819871262,10.48192346,4498,0.297583465,2,1.211539906,147.2769851,60.40868254,0.747474085,3.433987204,182.7322167,0.51888292,3,5.82008293,1772.011,12,0.820505137,0.200192837,5.512737586,0.514088112,3,2.954641007,1
2.821769943,960,0.355556501,2.736289858,5.57310453,1,13.21233417,0.564979588,0.575357752,0.750222036,5.343551485,2.598833288,0.576819266,0.659301291,6.300512705,41.7460652,1.056917244,8.349502916,0.826164258,10.48192346,4466,0.297583411,2,1.228174685,147.1900009,55.04571843,0.735313039,3.433987204,180.1392517,0.485851691,3,5.82008293,1740.334,12,0.826545585,0.200192837,5.515739308,0.490432151,3,2.954640831,1
2.960658832,970,0.364570619,2.777123191,5.57310453,1,13.21233417,0.56269543,0.582501883,0.747886564,5.343551485,2.598833288,0.563580481,0.659301291,6.283976953,41.7460652,1.062721656,8.535452181,0.825378218,10.48192346,4655,0.297583013,2,1.234977406,147.0962585,55.04571843,0.724420871,3.433987204,182.545858,0.507577875,3,5.82008293,1822.816,12,0.825683796,0.204633447,5.52152234,0.499086854,3,2.954642696,1
3.002325498,980.6666667,0.356480266,2.760382828,5.57310453,1,13.21233417,0.565687107,0.612908297,0.747886564,5.343551485,2.598833288,0.565772935,0.659301291,6.2813504,41.7460652,1.104095125,8.559661042,0.825378218,10.48192346,4617,0.297582946,2,1.234347525,147.0962585,55.04571843,0.723903695,3.433987204,176.6662778,0.49757178,3,5.82008293,1804.516,12,0.825683796,0.230922964,5.52087435,0.491779105,3,2.95464261,1
3.141214387,990.6666667,0.368732353,2.801216161,5.57310453,1,13.21233417,0.563303231,0.619912827,0.745841157,5.343551485,2.598833288,0.553014905,0.659301291,6.26653855,41.7460652,1.110317604,8.745610307,0.824485997,10.48192346,4806,0.297582547,2,1.241150246,147.0084998,55.04571843,0.713020799,3.433987204,179.0693274,0.518235281,3,5.82008293,1886.998,12,0.82472596,0.234191216,5.526657382,0.504120157,3,2.954644479,1
2.733672956,1148.666667,0.37837558,2.193297721,5.57310453,1,13.21233417,0.588735426,0.569633116,0.671141897,5.343551485,2.598833288,0.622795736,0.659301291,6.363351527,41.7460652,0.977120976,7.485680461,0.796875882,23.6531686,5454,0.297582085,2,1.099889915,148.3828638,58.82473717,0.700580592,3.433987204,181.7548348,0.61860989,3,5.82008293,1940.578,12,0.795964205,0.215131316,5.497920137,0.476560962,3,2.954647381,1
2.839131054,1019.333333,0.360589093,2.71589941,5.57310453,1,13.21233417,0.561952827,0.603867157,0.786170639,5.343551485,2.598833288,0.591541937,0.659301291,6.294844269,48.35294716,1.012802266,8.338978644,0.811501739,10.48192346,4818,0.29758271,2,1.206289674,147.5126585,61.57325487,0.741083788,3.433987204,176.189334,0.450893413,3,5.82008293,1842.19,12,0.812588287,0.220020664,5.516455415,0.48808107,3,2.954643658,1
3.015381054,1043.333333,0.36164289,2.761134749,5.57310453,1,13.21233417,0.571426083,0.572730789,0.76904801,5.343551485,2.598833288,0.582469937,0.659301291,6.263624427,48.35294716,1.047050967,8.57352822,0.822799242,10.48192346,4899,0.297582278,2,1.226950831,147.354645,55.04571843,0.720870538,3.433987204,177.4522252,0.431622472,3,5.82008293,1878.661,12,0.823311533,0.219050719,5.03457581,0.495470377,3,2.954645326,1
3.129131054,1053.333333,0.37413689,2.790745089,5.57310453,2,13.21233417,0.568107324,0.50589678,0.76095892,5.343551485,2.598833288,0.573148817,0.659301291,6.175164664,41.7460652,1.093117251,8.725508351,0.824902545,10.48192346,4965,0.297581807,2,2.003873497,147.9024974,55.04571843,0.721933479,3.433987204,175.7236421,0.459969209,3,5.82008293,1936.544,12,0.825083387,0.239836683,5.531724057,0.508158085,3,2.954647264,1
3.099547721,1001.333333,0.365048379,2.775216539,5.57310453,1,13.21233417,0.561950836,0.564904392,0.745841157,5.343551485,2.598833288,0.553782438,0.659301291,6.214755094,41.7460652,1.151445501,8.675254189,0.824485997,10.48192346,4768,0.297582563,2,1.236405138,147.0084998,61.08755925,0.723575814,3.433987204,175.6054013,0.513892793,3,5.82008293,1868.698,12,0.82472596,0.248548559,5.52508603,0.499028764,3,2.95464444,1
3.089131054,991.3333333,0.359543945,2.77839941,5.57310453,1,13.21233417,0.568871005,0.611145049,0.745841157,5.343551485,2.598833288,0.554340201,0.659301291,6.259089189,41.7460652,1.12221169,8.669256422,0.824485997,10.48192346,4788,0.297582486,2,1.239347525,147.0084998,55.04571843,0.712503622,3.433987204,173.8545931,0.500870496,3,5.82008293,1883.698,12,0.82472596,0.237062685,5.52552571,0.494573538,3,2.954644391,1
3.140381054,1015.333333,0.364416789,2.792384749,5.57310453,1,13.21233417,0.571840281,0.618855348,0.74405179,5.343551485,2.598833288,0.542969847,0.659301291,6.22976903,41.7460652,1.139577316,8.738667109,0.823505955,10.48192346,4869,0.297582027,2,1.243479756,146.9261694,55.04571843,0.701112526,3.433987204,171.5587371,0.50366188,3,5.82008293,1920.169,12,0.82368941,0.246175808,5.52975867,0.499500193,3,2.954646175,1
3.138899573,1002,0.369189061,2.78961327,5.57310453,1,13.21233417,0.565958,0.525227533,0.74405179,5.343551485,2.598833288,0.542696899,0.659301291,6.192890253,41.7460652,1.139778128,8.733311363,0.823505955,10.48192346,4959,0.297582107,2,1.241014192,146.9261694,55.04571843,0.712184718,3.433987204,173.3166843,0.509010183,3,5.82008293,1962.88,12,0.82368941,0.272366721,5.529343737,0.50256325,3,2.954646231,1
3.17593661,1022,0.379181772,2.787735436,5.57310453,1,13.21233417,0.557177218,0.433771346,0.74405179,5.343551485,2.598833288,0.542048842,0.659301291,6.114334256,41.7460652,1.199166569,8.767206092,0.823505955,10.48192346,4919,0.297582214,2,1.237433945,146.9261694,60.58464368,0.712701894,3.433987204,176.6886111,0.53468204,3,5.82008293,1932.88,12,0.82368941,0.276995547,5.52906687,0.511683901,3,2.9546463,1
3.170797721,1039.333333,0.375403421,2.801161755,5.57310453,1,13.21233417,0.568866642,0.54318899,0.742489484,5.343551485,2.598833288,0.531731986,0.659301291,6.159482867,41.7460652,1.156810444,8.780554647,0.822453509,10.48192346,4950,0.297581648,2,1.244857167,146.8487788,55.04571843,0.700802318,3.433987204,171.418606,0.511286519,3,5.82008293,1956.64,12,0.82258866,0.272503481,5.533235773,0.509454109,3,2.95464802,1
3.196006054,1063.333333,0.390548693,2.808636678,5.57310453,1,13.21233417,0.56447432,0.386225382,0.741129407,5.343551485,2.598833288,0.520892065,0.659301291,6.061361342,41.7460652,1.173966226,8.815561399,0.821341658,10.48192346,5031,0.2975813,2,1.245545872,146.7758964,60.4607089,0.689945526,3.433987204,173.2111935,0.523592361,3,5.82008293,1993.111,12,0.821435914,0.288531699,5.536523911,0.524199799,3,2.954649895,1
3.098714387,1126,0.354374051,2.78775512,5.57310453,1,13.21233417,0.564935841,0.540530783,0.74155625,5.343551485,2.598833288,0.521815544,0.659301291,6.274286641,41.7460652,1.144559809,8.691384619,0.818572718,16.16930973,5073,0.29758179,3,1.232289912,146.0388678,48.7556917,0.697283455,3.433987204,182.5843799,0.494114097,3,5.82008293,1908.103,18,0.819229864,0.258021691,5.534064564,0.489160309,3,2.954651155,1
3.155751424,1159.666667,0.359271341,2.800156228,5.57310453,1,13.21233417,0.567491449,0.519222925,0.739742558,5.343551485,2.598833288,0.511084781,0.659301291,6.246415809,41.7460652,1.118107711,8.764641847,0.817982208,10.48192346,5091,0.297581326,3,1.237680858,145.9875834,48.7556917,0.685912993,3.433987204,181.1614718,0.48388456,3,5.82008293,1943.074,18,0.81858774,0.258619181,5.53754429,0.493708913,3,2.954652969,1
3.30917735,1100,0.379923231,2.820515672,5.57310453,1,13.21233417,0.585547663,0.555475191,0.734409982,5.343551485,2.598833288,0.511084781,0.659301291,6.133325987,41.7460652,1.180361203,8.969622651,0.822731686,10.48192346,5163,0.297580524,2,1.259181679,146.3952957,55.04571843,0.695771172,3.433987204,167.6631299,0.495385528,3,5.82008293,2047.002,12,0.823305975,0.278757252,5.543656492,0.513323936,3,2.954651844,1
3.127973647,1175.666667,0.357476442,2.790156228,5.57310453,1,13.21233417,0.571510784,0.523231795,0.74786358,4.008182406,4.008182406,0.551062361,0.659301291,6.263883271,41.7460652,1.087462218,8.723403861,0.81766671,10.48192346,5091,0.297581426,3,1.231763698,146.6671036,48.7556917,0.692501252,3.433987204,182.3119226,0.465497614,3,5.82008293,1935.584,18,0.818390974,0.195246563,5.535653931,0.491235893,3,2.954652183,1
3.187946247,1174.333333,0.361928225,2.810085654,5.57310453,1,13.21233417,0.570715194,0.544217615,0.738159076,5.343551485,2.598833288,0.500919171,0.659301291,6.21822,41.7460652,1.163934409,8.810149007,0.817295775,10.48192346,5059,0.297580868,3,1.242102346,145.9393158,55.04571843,0.674550605,3.433987204,178.8730223,0.487289355,3,5.82008293,1954.956,18,0.817856845,0.279528406,5.540755159,0.496414362,3,2.95465477,1
3.225735205,1118.333333,0.36695809,2.81784444,5.57310453,1,13.21233417,0.576575384,0.562424232,0.735585221,5.343551485,2.598833288,0.481912391,0.659301291,6.169842617,41.7460652,1.199974508,8.868638054,0.815692349,10.48192346,5186,0.297579955,3,1.248924365,145.8508251,55.04571843,0.651849123,3.433987204,174.4059197,0.492712039,3,5.82008293,2056.072,18,0.816183327,0.290469006,5.546484655,0.50113363,3,2.954658382,1
3.201399573,1016,0.360742586,2.80523827,5.57310453,1,13.21233417,0.578300318,0.590302025,0.738441984,5.343551485,2.598833288,0.542862528,0.659301291,6.256238931,41.7460652,1.123945199,8.815880808,0.825369836,10.48192346,4935,0.297581898,2,1.249278654,146.5873718,55.04571843,0.718720761,4.262679877,174.0937926,0.489028074,3,6.329720906,1911.972,12,0.826100182,0.232735815,5.531611311,0.49583974,3,2.954646469,1
3.268019943,1060,0.381695781,2.812132385,5.57310453,1,13.21233417,0.565498545,0.526015482,0.741129407,5.343551485,2.598833288,0.52073934,0.659301291,6.123088372,41.7460652,1.204613226,8.896147794,0.821341658,10.48192346,5101,0.297581268,2,1.24691478,146.7758964,61.08755925,0.700500541,3.433987204,171.5109866,0.525674792,3,5.82008293,2020.822,12,0.821435914,0.285366398,5.537447453,0.515346822,3,2.954649859,1
2.836381269,1033,0.362072678,2.81366636,5.57310453,2,13.21233417,0.571111563,0.626197849,0.734819037,5.343551485,2.598833288,0.534799999,0.659301291,6.215345,41.7460652,1.148881277,5.65004763,0.828171155,10.48192346,5105,0.297581619,2,2.024903439,146.7722327,55.04571843,0.71143642,3.433987204,173.9111455,0.50565465,3,5.82008293,1998.685,12,0.828058463,0.267607156,5.536359086,0.495717063,3,2.954647916,1
3.375658832,1070.666667,0.374141323,2.818387109,5.57310453,1,13.21233417,0.58240272,0.576022763,0.735560797,5.343551485,2.598833288,0.521815544,0.659301291,6.163318836,41.7460652,1.192083662,9.033266322,0.823686666,10.48192346,5172,0.297580979,2,1.258141823,146.4555548,61.08755925,0.707138123,3.433987204,168.9185816,0.500326453,3,5.82008293,2027.079,12,0.824305813,0.269694167,5.540788556,0.507339855,3,2.954650042,1
