ABC,ABCGG,SpAbs_A,SpAD_A,LogEE_A,VE1_A,VE3_A,VR3_A,nAromAtom,nAromBond,target
23.82487093,22.71808463,42.2780712,42.2780712,4.321616793,4.383049704,0,7.622988032,0,0,1
26.16497088,24.24494487,42.2780712,42.2780712,4.321616793,4.383049704,0,7.622988032,0,0,1
23.97732936,18.47989959,40.56418734,40.56418734,4.354070307,4.489996115,2.600464125,6.993746174,15,16,1
23.8155689,19.77482241,39.91306846,39.91306846,4.364258912,4.641129337,2.633570017,6.823749568,12,12,1
23.8155689,19.77482241,39.91306846,39.91306846,4.364258912,4.641129337,2.633570017,6.823749568,12,12,0
23.8155689,19.77482241,39.91306846,39.91306846,4.364258912,4.641129337,2.633570017,6.823749568,12,12,1
23.07995255,18.93471891,38.88208515,38.88208515,4.331746976,4.642916397,2.60005344,6.671673835,12,12,1
13.0037208,11.80589861,21.16301285,21.16301285,3.759502977,3.772584361,1.858388524,4.939183502,6,6,0
13.0037208,11.80589861,21.16301285,21.16301285,3.759502977,3.772584361,1.858388524,4.939183502,6,6,0
26.81495793,22.24778744,40.50083373,40.50083373,4.493368355,4.340689263,2.66195562,8.741113552,0,0,1
27.32744658,23.42219473,43.45918833,43.45918833,4.519392833,4.184991929,2.684267744,8.850569474,0,0,1
32.41184275,26.24473312,53.52947513,53.52947513,4.653384058,4.608791368,2.986580669,8.403474515,12,12,0
33.33772913,26.96585564,54.27066533,54.27066533,4.676766122,4.655416573,3.019635937,8.436968598,12,12,0
33.82605631,27.68978503,55.98387762,55.98387762,4.697944118,4.768817744,3.066175818,8.439218472,12,12,0
21.35110281,15.93084026,36.06229085,36.06229085,4.243336774,4.354650156,2.500863693,6.836358529,18,18,1
21.35110281,15.93084026,36.06229085,36.06229085,4.243336774,4.354650156,2.500863693,6.836358529,18,18,1
21.35110281,15.93084026,36.06229085,36.06229085,4.243336774,4.354650156,2.500863693,6.836358529,18,18,1
16.79847442,13.92276584,27.20469438,27.20469438,3.996891621,4.466298632,2.28501738,5.473601266,12,12,0
13.46353841,10.8408851,23.02695418,23.02695418,3.794577283,3.486716808,1.836747216,6.585625578,10,11,1
31.61621523,24.14239025,52.99796227,52.99796227,4.621608306,5.372544884,3.092288678,7.597779641,18,18,1
13.0037208,11.80589861,21.16301285,21.16301285,3.759502977,3.772584361,1.858388524,4.939183502,6,6,0
22.62013494,18.66586937,37.04555939,37.04555939,4.304221822,4.565682461,2.548187419,6.551681317,6,6,1
29.31226537,23.91939725,46.92847533,46.92847533,4.555654365,4.826279804,2.882408764,7.665165664,12,12,1
13.0037208,11.80589861,21.16301285,21.16301285,3.759502977,3.772584361,1.858388524,4.939183502,6,6,0
13.60143778,12.37651978,22.37333918,22.37333918,3.811467289,3.840430225,1.933371063,5.129170559,6,6,0
22.12256886,17.83555819,34.89599109,34.89599109,4.275150249,4.465065141,2.489535577,6.535330366,6,6,1
13.0037208,11.80589861,21.16301285,21.16301285,3.759502977,3.772584361,1.858388524,4.939183502,6,6,0
40.14374337,32.98297303,65.58673546,65.58673546,4.876677682,4.322882341,3.093162928,10.27683431,6,6,1
23.58507208,19.98774706,37.20316573,37.20316573,4.334627756,4.204542562,2.567567615,7.540368123,12,12,1
22.69962582,19.25882472,36.44141285,36.44141285,4.301408254,4.148781278,2.521426912,7.482105122,12,12,1
24.82094616,20.502025,39.44753822,39.44753822,4.384197698,4.33719609,2.630378887,7.613320908,17,17,1
20.61874559,17.47392323,32.26719688,32.26719688,4.200690171,4.017021014,2.38379236,7.224234755,12,12,1
23.8155689,19.77482241,39.91306846,39.91306846,4.364258912,4.641129337,2.633570017,6.823749568,12,12,0
23.8155689,19.76329658,39.99758973,39.99758973,4.36425874,4.689364908,2.643909448,6.795346614,12,12,1
13.0037208,11.80589861,21.16301285,21.16301285,3.759502977,3.772584361,1.858388524,4.939183502,6,6,1
14.894331,13.33635888,24.63133928,24.63133928,3.898835783,3.963346327,2.018942587,5.308233796,9,10,1
17.54477787,15.2637381,27.72250706,27.72250706,4.043424791,3.697476072,2.140559567,6.747519658,9,10,1
12.75643163,10.44166825,21.91422814,21.91422814,3.741942698,3.479556685,1.777533147,5.993515596,10,11,0
17.10846212,13.61000329,28.39629965,28.39629965,4.018145527,3.679966413,2.091360986,7.017116918,10,11,0
15.58485876,12.5218142,26.92244885,26.92244885,3.941982687,3.515121413,1.999011411,7.434027096,10,11,0
16.40135534,13.44048309,27.77482166,27.77482166,3.989230733,3.648141663,2.082675265,7.205280458,10,11,0
14.38942479,11.49093211,23.74233087,23.74233087,3.848913842,3.499706269,1.894532928,6.769647962,10,11,1
12.96328069,11.87119528,21.22562212,21.22562212,3.759816093,3.680731277,1.8337397,5.009773282,6,6,1
17.10846212,13.80008452,28.90992617,28.90992617,4.030568559,3.636325875,2.12388292,7.828971915,10,11,0
13.0037208,11.80589861,21.16301285,21.16301285,3.759502977,3.772584361,1.858388524,4.939183502,6,6,1
29.16998462,21.38972644,45.55607856,45.55607856,4.542274578,5.20475827,2.957906079,7.194524348,12,12,1
33.26279539,23.21678474,53.22283967,53.22283967,4.673276091,5.482693052,3.136680938,7.653518291,18,18,1
25.38309689,20.23344662,38.85658081,38.85658081,4.417425448,4.865747026,2.713622366,6.632651841,0,0,0
31.58311524,25.8322096,51.13958778,51.13958778,4.623427124,4.774770606,2.949640293,8.007293082,12,12,1
5.835193734,6.019629638,9.674988452,9.674988452,2.984380445,2.692925909,0.76748475,2.908122074,5,5,0
24.49416611,19.65602456,41.31556293,41.31556293,4.392753585,4.742600265,2.687987676,6.884825895,12,12,1
26.46046965,19.53411596,41.45738479,41.45738479,4.450088641,4.954331329,2.76341302,6.760289466,6,6,1
14.894331,13.33635888,24.63133928,24.63133928,3.898835783,3.963346327,2.018942587,5.308233796,9,10,0
26.70556813,21.81198285,41.46179302,41.46179302,4.490922373,4.255910179,2.642231116,9.726555812,0,0,0
23.8155689,19.77482241,39.91306846,39.91306846,4.364258912,4.641129337,2.633570017,6.823749568,12,12,1
16.29196554,13.03692674,25.40256049,25.40256049,3.981779668,3.725887771,2.008452332,6.160114504,0,0,1
19.79898987,13.4990598,36.16227338,36.16227338,4.183962258,4.926728308,2.659385876,6.456822345,0,0,1
4.876566598,5.20985187,6.602720496,6.602720496,2.792780836,2.453689277,0.540917775,2.333234216,0,0,0
24.57292296,20.50197629,35.96957362,35.96957362,4.364450301,4.197637038,2.565923868,7.78772165,9,10,1
15.98197784,13.98802054,25.73504328,25.73504328,3.951652772,4.158909916,2.167190345,5.527694277,11,11,0
24.49204273,20.6467304,36.34173144,36.34173144,4.364743322,4.279728378,2.585291656,7.618663012,9,10,0
49.74977157,34.47198588,81.1318485,81.1318485,5.069943732,4.352005065,3.326934664,11.87011562,24,24,1
64.17963647,42.86405054,105.0715827,105.0715827,5.323376438,4.496934923,3.619651551,13.86145013,30,30,1
23.21785192,19.21921605,38.46636232,38.46636232,4.334689187,4.649668453,2.601506654,6.667032619,12,12,1
28.99650266,26.27744034,42.59455007,42.59455007,4.556730221,3.617033569,2.593987053,8.929913246,0,0,1
15.67038747,14.08041714,25.77515471,25.77515471,3.948389481,4.011935482,2.082420969,5.455315301,9,10,1
13.89810559,12.60218949,21.82835788,21.82835788,3.821164243,3.801355463,1.923144369,5.121533395,6,6,0
15.05309943,13.28600456,24.1463083,24.1463083,3.903155102,3.996385046,2.0272441,5.280660598,9,10,0
15.05309943,13.28600456,24.1463083,24.1463083,3.903155102,3.996385046,2.0272441,5.280660598,9,10,0
14.15871465,12.49987216,23.47956031,23.47956031,3.84648807,3.856544012,1.937558114,5.213710665,9,10,0
15.86959602,14.00472506,24.92758635,24.92758635,3.952242098,4.081446863,2.099598729,5.405570845,9,10,0
15.86959602,14.00472506,24.92758635,24.92758635,3.952242098,4.081446863,2.099598729,5.405570845,9,10,0
14.97521123,13.22173757,24.26141483,24.26141483,3.898364004,3.931387091,2.010846199,5.358145862,9,10,0
14.97521123,13.22173757,24.26141483,24.26141483,3.898364004,3.931387091,2.010846199,5.358145862,9,10,0
16.40135534,13.44048309,27.77482166,27.77482166,3.989230733,3.648141663,2.082675265,7.205280458,10,11,1
12.22766434,11.09434241,19.90647845,19.90647845,3.699426588,3.630376389,1.759339961,4.833138379,6,6,0
14.894331,13.33635888,24.63133928,24.63133928,3.898835783,3.963346327,2.018942587,5.308233796,9,10,0
21.34577836,18.13043577,32.40869583,32.40869583,4.232087914,4.207984589,2.430235586,6.911209325,9,10,0
16.40135534,13.44048309,27.77482166,27.77482166,3.989230733,3.648141663,2.082675265,7.205280458,10,11,0
14.894331,13.33635888,24.63133928,24.63133928,3.898835783,3.963346327,2.018942587,5.308233796,9,10,1
23.07995255,18.93471891,38.88208515,38.88208515,4.331746976,4.642916397,2.60005344,6.671673835,12,12,1
12.11827454,10.78863894,20.03843324,20.03843324,3.694167518,3.414212107,1.69795038,5.573445641,9,10,1
11.45160787,10.33120554,18.93428268,18.93428268,3.635415325,3.568489915,1.677607621,4.660836377,6,6,0
13.73933715,12.6497563,22.25695727,22.25695727,3.816474976,3.809695805,1.92533601,5.108537652,6,6,0
38.35313388,29.24392716,61.723671,61.723671,4.813368481,5.739208721,3.336556553,8.196089494,18,18,1
30.91644858,25.11810186,50.36473017,50.36473017,4.605378313,5.378592404,3.068721066,7.592178375,12,12,1
31.70443559,24.58440577,51.94832678,51.94832678,4.624620234,4.623284067,2.942092263,8.21600519,12,12,1
30.38768128,25.16623489,48.92566743,48.92566743,4.584505969,5.213739277,3.012273863,7.506943196,12,12,1
27.64013439,23.16877472,44.59194542,44.59194542,4.489245781,4.402855465,2.763187145,7.97997944,12,12,1
30.98539826,25.68430953,50.18769251,50.18769251,4.60761154,5.144105846,3.024145924,7.626958156,12,12,1
31.69250504,26.12454462,51.6922246,51.6922246,4.63009485,5.21333729,3.062207179,7.698736654,12,12,1
31.09478806,25.70510126,50.15293977,50.15293977,4.607508879,5.312431486,3.056343998,7.540813991,12,12,1
28.34724117,23.71196895,45.8192178,45.8192178,4.514518898,4.46088161,2.803679237,7.999195958,12,12,1
26.86407792,22.56785906,43.34875708,43.34875708,4.460737153,4.370592893,2.727661642,7.802231964,12,12,1
29.12329763,24.41019293,46.59779624,46.59779624,4.541559699,4.484900818,2.835717448,8.218421667,12,12,1
27.64013439,23.16877472,44.59194542,44.59194542,4.489245781,4.402855465,2.763187145,7.97997944,12,12,1
28.72617855,23.49491041,46.89964961,46.89964961,4.53574979,4.379126666,2.785182133,8.333529134,12,12,1
36.57330283,27.67099384,60.30898521,60.30898521,4.770059403,5.460858987,3.24516861,9.212691093,18,18,1
36.57330283,27.67099384,60.30898521,60.30898521,4.770059403,5.460858987,3.24516861,9.212691093,18,18,1
31.02583838,25.28198282,50.47596811,50.47596811,4.607506511,5.398015157,3.072325684,7.530203442,12,12,1
18.96023488,14.97629499,31.14112182,31.14112182,4.115080803,4.719532219,2.468000421,5.841519844,12,12,0
13.60143778,12.37651978,22.37333918,22.37333918,3.811467289,3.840430225,1.933371063,5.129170559,6,6,1
18.199514,15.63102399,28.48060232,28.48060232,4.07910413,4.102995777,2.244626507,6.160454655,9,10,0
13.38265818,11.82137398,22.44332736,22.44332736,3.791481988,3.726831611,1.84618669,5.144386613,9,10,0
15.38426086,14.41653927,24.65908789,24.65908789,3.922223204,3.717959212,2.055112263,5.870592801,0,0,1
15.38426086,14.41653927,24.65908789,24.65908789,3.922223204,3.717959212,2.055112263,5.870592801,0,0,0
16.93637379,15.81476776,27.05925367,27.05925367,4.015136458,4.000484555,2.219324615,5.874940445,0,0,1
38.81041003,31.59368243,63.93167597,63.93167597,4.842183693,4.743917677,3.166301221,9.198276375,6,6,1
38.81041003,31.59368243,63.93167597,63.93167597,4.842183693,4.743917677,3.166301221,9.198276375,6,6,1
38.81041003,31.59368243,63.93167597,63.93167597,4.842183693,4.743917677,3.166301221,9.198276375,6,6,1
38.81041003,31.59368243,63.93167597,63.93167597,4.842183693,4.743917677,3.166301221,9.198276375,6,6,1
11.45160787,10.33120554,18.93428268,18.93428268,3.635415325,3.568489915,1.677607621,4.660836377,6,6,0
37.43932823,29.42674307,61.07764845,61.07764845,4.799335191,5.493593287,3.292817762,9.161473098,12,12,0
29.77208298,20.62751849,49.09558503,49.09558503,4.578980985,4.316294504,2.7707301,9.907263089,24,24,1
16.99907232,13.22499457,29.46412166,29.46412166,4.026776034,3.501534344,2.086110379,8.719289688,10,11,1
40.17965192,33.23682399,62.12321908,62.12321908,4.885894653,4.31653361,3.091693215,9.619955813,10,11,1
15.76754634,14.21547858,25.3276344,25.3276344,3.952897415,3.999151224,2.079229325,5.465761131,9,10,0
13.6418779,12.53061158,22.55610338,22.55610338,3.816614317,3.833791635,1.931640961,5.09685343,6,6,0
13.6418779,12.53061158,22.55610338,22.55610338,3.816614317,3.833791635,1.931640961,5.09685343,6,6,1
12.71599152,11.34476261,21.68880122,21.68880122,3.749545038,3.483393989,1.778635354,5.721040588,9,10,0
25.44856206,21.0206057,41.77537218,41.77537218,4.423094278,4.707027866,2.712207492,6.99388745,12,12,1
24.85084508,20.46098518,40.34114634,40.34114634,4.395240843,4.672449637,2.673085593,6.868045688,12,12,1
23.21785192,19.23077993,38.48425629,38.48425629,4.334689364,4.602492423,2.591308725,6.694876474,12,12,1
29.65206493,24.2570075,47.68043126,47.68043126,4.558478457,4.45138438,2.828216211,8.560392054,15,16,1
28.83556835,23.84180832,46.80586574,46.80586574,4.531974924,4.431299135,2.797025619,8.359543073,15,16,1
21.0493196,17.75583023,30.63611862,30.63611862,4.20770066,4.575773521,2.514027533,6.19673164,6,6,0
23.33704889,20.03992763,33.96972119,33.96972119,4.313854627,4.29295586,2.555587796,7.078665136,6,6,0
15.55634919,11.59708132,28.51410338,28.51410338,3.950240361,4.40433145,2.3154976,5.812329197,0,0,0
20.50609665,13.79535788,37.48732123,37.48732123,4.218108914,5.00845823,2.709740418,6.55087345,0,0,0
14.30854456,12.86707124,23.72797374,23.72797374,3.860657063,3.882091274,1.998227883,5.390675219,6,6,1
17.21785192,12.98785967,28.20580256,28.20580256,4.020515492,3.963784384,2.165656582,6.229741298,10,11,1
21.71598627,18.07033902,31.75751653,31.75751653,4.241270529,3.540721648,2.293949979,8.332780647,9,10,1
32.39961183,26.24197429,52.01415329,52.01415329,4.647642188,4.684610485,2.955269745,8.268649337,12,12,1
9.351306778,7.694371356,42.2780712,42.2780712,4.321616793,4.383049704,0,7.622988032,0,0,0
19.54602132,16.36079774,31.88324951,31.88324951,4.155634962,3.89900124,2.316231873,6.897327524,12,12,0
22.82233551,17.21446132,37.23200116,37.23200116,4.305384185,4.290607229,2.521139005,7.481751835,18,18,0
25.01260554,18.62279389,40.04558719,40.04558719,4.406502084,4.395750572,2.612040407,8.023598917,18,18,0
14.894331,13.33635888,24.63133928,24.63133928,3.898835783,3.963346327,2.018942587,5.308233796,9,10,0
58.3720681,40.45574998,92.23561993,92.23561993,5.224310655,4.354906987,3.486206273,13.39093761,24,24,1
81.42422953,54.7047932,127.2791165,127.2791165,5.553775453,4.500319644,3.855523683,15.56698621,30,30,1
68.17498799,44.43857404,114.7543244,114.7543244,5.389990887,4.390512261,3.687720322,19.83791393,18,18,1
101.0300693,62.50995961,172.3170918,172.3170918,5.784277915,4.543480191,4.131089113,22.12114758,18,18,0
16.48688405,14.79698545,26.57753239,26.57753239,3.995355704,4.086717717,2.149679478,5.581392439,9,10,0
23.7968665,19.77623041,34.93498742,34.93498742,4.332043763,4.074661857,2.503400052,7.740607228,9,10,0
13.0037208,11.80589861,21.16301285,21.16301285,3.759502977,3.772584361,1.858388524,4.939183502,6,6,0
20.51110437,17.13239225,32.45968661,32.45968661,4.197171592,3.992843469,2.377755399,6.942247662,12,12,0
27.23615132,22.62287493,41.50531182,41.50531182,4.469941933,4.046342258,2.706146147,7.699996805,0,0,1
22.46897452,19.29125193,35.14698551,35.14698551,4.287880424,3.85239117,2.48009615,7.20139321,0,0,1
17.61482081,15.34181359,29.00441683,29.00441683,4.057268732,3.467647443,2.159767126,7.082113905,0,0,1
24.59029487,20.42612602,39.14696483,39.14696483,4.377651205,3.887674937,2.581586708,7.893229288,0,0,1
19.73614116,16.51282917,33.00437124,33.00437124,4.169064508,3.505475845,2.28394569,7.7412425,0,0,1
26.71161521,21.42542818,42.84371092,42.84371092,4.460022859,3.895155497,2.66806642,9.213225854,0,0,1
21.8574615,17.54959262,36.70112712,36.70112712,4.269609272,3.513253681,2.387944694,9.027228311,0,0,1
26.11389823,21.50320215,41.56649269,41.56649269,4.435834309,3.908074264,2.643978582,8.211510678,0,0,1
21.25974452,17.60999318,35.42389879,35.42389879,4.240272087,3.526874204,2.359024273,8.054488761,0,0,1
28.9844552,23.47973643,46.39360248,46.39360248,4.535762336,5.03966709,2.925672846,7.273699502,11,11,0
13.73933715,12.6497563,22.25695727,22.25695727,3.816474976,3.809695805,1.92533601,5.108537652,6,6,1
13.73933715,12.6497563,22.25695727,22.25695727,3.816474976,3.809695805,1.92533601,5.108537652,6,6,0
14.30854456,12.86707124,23.72797374,23.72797374,3.860657063,3.882091274,1.998227883,5.390675219,6,6,1
14.30854456,12.86707124,23.72797374,23.72797374,3.860657063,3.882091274,1.998227883,5.390675219,6,6,1
14.894331,13.33635888,24.63133928,24.63133928,3.898835783,3.963346327,2.018942587,5.308233796,9,10,1
35.31990666,26.66521741,57.20113063,57.20113063,4.72964464,4.250556657,2.951127349,9.213387322,18,18,1
13.38265818,11.82137398,22.44332736,22.44332736,3.791481988,3.726831611,1.84618669,5.144386613,9,10,0
28.0733412,19.44984622,47.97220478,47.97220478,4.515853062,3.97516198,2.74104205,15.8081603,6,6,1
21.82537607,18.47684563,31.60614927,31.60614927,4.244320289,4.333083138,2.495898747,6.597640631,6,6,1
13.38265818,11.82137398,22.44332736,22.44332736,3.791481988,3.726831611,1.84618669,5.144386613,9,10,0
33.19384571,23.86762062,53.34020542,53.34020542,4.671184858,5.407106176,3.122798572,7.653779257,18,18,1
37.61497607,31.75048991,61.42354865,61.42354865,4.811692085,4.937305781,3.186054999,8.763151364,6,6,1
40.2246236,32.890659,66.62236017,66.62236017,4.877491307,5.04026053,3.266116399,9.001816136,6,6,1
39.51751681,33.02302534,65.0661073,65.0661073,4.860611948,4.993218703,3.237321272,9.000651252,6,6,0
38.55888968,32.57812003,62.01697557,62.01697557,4.833548446,4.839979139,3.186348323,9.047737392,6,6,1
38.81041003,32.88160399,64.32059222,64.32059222,4.84826173,4.97779055,3.234226668,8.904059745,6,6,1
21.43663152,17.64136859,35.48077022,35.48077022,4.253386992,4.340084541,2.497513245,6.647446444,16,17,1
21.3961914,17.71808054,35.49583199,35.49583199,4.253540156,4.298473735,2.487879431,6.691471818,16,17,1
21.43663152,17.64136859,35.48077022,35.48077022,4.253386992,4.340084541,2.497513245,6.647446444,16,17,1
20.83891454,16.93599234,34.25063711,34.25063711,4.220285643,4.241799042,2.438239255,6.618721331,16,17,1
22.1437383,18.16005332,36.68928554,36.68928554,4.285282703,4.374206302,2.540435824,6.770745101,16,17,1
20.83891454,16.93599234,34.25063711,34.25063711,4.220285643,4.241799042,2.438239255,6.618721331,16,17,1
21.43663152,17.50905892,35.52341628,35.52341628,4.2533771,4.286761826,2.485151046,6.723213186,16,17,1
22.1437383,18.16005332,36.68928554,36.68928554,4.285282703,4.374206302,2.540435824,6.770745101,16,17,1
22.85084508,18.61734238,38.00397664,38.00397664,4.316189443,4.393644691,2.578771397,6.958391277,16,17,1
23.06962468,18.89284297,37.39856544,37.39856544,4.31889937,4.42750306,2.58644807,6.845600063,16,17,1
21.43663152,17.50905892,35.52341628,35.52341628,4.2533771,4.286761826,2.485151046,6.723213186,16,17,1
22.91979477,18.98738993,37.77235984,37.77235984,4.319164436,4.427267371,2.586394836,6.867680349,16,17,1
24.40295801,20.33865051,39.92287283,39.92287283,4.380883567,4.530913737,2.674074437,7.038785143,16,17,1
24.44339813,20.31281587,39.89157246,39.89157246,4.380754817,4.519531747,2.671559202,7.031379861,16,17,1
22.81040497,19.04782034,37.9797791,37.9797791,4.319295302,4.437154106,2.588625492,6.845391063,16,17,1
23.26599139,19.08463034,36.84672996,36.84672996,4.324824081,4.444239769,2.590221112,6.926188336,16,17,1
23.84568115,19.72392563,38.47510977,38.47510977,4.3516792,4.478342868,2.630655194,6.940426095,16,17,1
22.85084508,18.61734238,38.00397664,38.00397664,4.316189443,4.393644691,2.578771397,6.958391277,16,17,1
22.1437383,17.98798041,36.8122045,36.8122045,4.285273119,4.316453614,2.527144879,6.853416921,16,17,1
26.272758,21.9125081,41.21929974,41.21929974,4.443920737,4.666336094,2.764149633,7.193700386,16,17,1
24.29356821,20.36242704,40.40482668,40.40482668,4.381003825,4.536735013,2.675358403,7.029898136,16,17,1
25.34687162,21.16945361,40.51023883,40.51023883,4.41431387,4.620072495,2.724332865,7.127066707,16,17,1
24.63976484,20.63905901,39.3037131,39.3037131,4.386333805,4.590322174,2.687101022,7.01521399,16,17,1
25.15050491,20.80271527,41.04716024,41.04716024,4.408889236,4.546032167,2.70817727,7.151379757,16,17,1
25.00067499,20.89230941,41.60803761,41.60803761,4.409131338,4.56766314,2.712924195,7.137465201,16,17,1
23.69585123,19.81024295,38.71726684,38.71726684,4.351938411,4.499600405,2.635390706,6.925682693,16,17,1
24.22461853,20.06201853,40.34343612,40.34343612,4.378210461,4.496279695,2.66640113,7.084488385,16,17,1
23.51751175,19.53415765,39.26430217,39.26430217,4.349186692,4.46433239,2.627521794,6.976401381,16,17,1
27.01260554,21.5166017,45.12839834,45.12839834,4.480400261,4.689722055,2.798136286,7.342367663,16,17,1
27.93849192,22.25875794,45.8372401,45.8372401,4.508139779,4.735760043,2.836076075,7.403525115,16,17,1
26.30549876,20.98726065,43.92407379,43.92407379,4.454233144,4.660074714,2.762806913,7.244920877,16,17,1
27.54137283,19.3678019,45.45527484,45.45527484,4.503847928,4.336687478,2.690886234,8.7922545,18,18,1
15.43079766,13.95884073,23.69714095,23.69714095,3.920514925,4.058649137,2.093997374,5.344863583,6,6,1
14.894331,13.33635888,24.63133928,24.63133928,3.898835783,3.963346327,2.018942587,5.308233796,9,10,0
17.7061791,13.83175176,29.98781985,29.98781985,4.080539317,3.644228241,2.126053735,7.145481847,10,11,1
12.22766434,11.09434241,19.90647845,19.90647845,3.699426588,3.630376389,1.759339961,4.833138379,6,6,0
13.38265818,11.82137398,22.44332736,22.44332736,3.791481988,3.726831611,1.84618669,5.144386613,9,10,0
23.61941123,18.22683789,38.47517404,38.47517404,4.33997336,4.560754862,2.616100438,6.759403606,15,16,0
15.76754634,14.16349117,25.32625365,25.32625365,3.952892665,4.024342038,2.085508609,5.445675696,9,10,0
13.0037208,11.8769721,21.16667472,21.16667472,3.759508576,3.751032051,1.852659267,4.958311443,6,6,0
35.31990666,26.66521741,57.20113063,57.20113063,4.72964464,4.250556657,2.951127349,9.213387322,18,18,0
21.70938017,16.86325833,36.42094161,36.42094161,4.261824332,3.974832436,2.478594881,10.6094255,6,6,0
24.53780729,18.06626933,41.52876322,41.52876322,4.382746669,3.975127417,2.603832234,12.92614254,6,6,0
25.95202085,18.63375575,44.08053809,44.08053809,4.438132758,3.975152034,2.66099684,14.0810537,6,6,1
28.78044798,19.71348675,49.18153443,49.18153443,4.540473095,3.975162983,2.76636011,16.38253669,6,6,1
30.19466154,20.22939034,51.73113597,51.73113597,4.5879661,3.975163896,2.815150504,17.52946161,6,6,0
35.14440901,24.13471804,60.13313083,60.13313083,4.735495708,4.36675552,3.042636207,15.7263444,12,12,1
18.88095304,15.54159307,31.30216736,31.30216736,4.124242159,3.972187096,2.334828294,8.311735346,6,6,0
21.70938017,16.86325833,36.42094161,36.42094161,4.261824332,3.974832436,2.478594881,10.6094255,6,6,0
24.53780729,18.06626933,41.52876322,41.52876322,4.382746669,3.975127417,2.603832234,12.92614254,6,6,1
27.36623442,19.18215788,46.6313874,46.6313874,4.490611549,3.975160244,2.715066127,15.23313806,6,6,1
28.78044798,19.71348675,49.18153443,49.18153443,4.540473095,3.975162983,2.76636011,16.38253669,6,6,0
30.19466154,20.22939034,51.73113597,51.73113597,4.5879661,3.975163896,2.815150504,17.52946161,6,6,0
15.15514911,12.36812435,24.2920077,24.2920077,3.896147238,3.821319153,1.982449577,5.475120743,9,10,0
14.15871465,12.57404447,23.48733227,23.48733227,3.846493215,3.848919309,1.935579075,5.223366773,9,10,0
38.32667327,28.64746978,61.76054183,61.76054183,4.809901603,4.847821335,3.1677646,8.86647637,16,17,1
24.82021213,21.36546327,36.29856904,36.29856904,4.375895538,4.387667825,2.641948649,7.344544228,6,6,0
26.75338582,21.82861971,44.45205008,44.45205008,4.476459142,4.700653323,2.771476936,7.843390635,12,12,1
11.45160787,10.33120554,18.93428268,18.93428268,3.635415325,3.568489915,1.677607621,4.660836377,6,6,0
13.60143778,12.07704754,22.46936753,22.46936753,3.806538411,3.576488639,1.862168157,5.843341633,9,10,1
14.82538132,12.50780069,24.90590001,24.90590001,3.890302948,3.989749938,2.025582443,5.283109682,12,12,1
19.01601058,16.33550657,29.24741028,29.24741028,4.120432682,4.174998298,2.304582688,6.28561163,9,10,0
12.04932485,10.02611004,20.45481209,20.45481209,3.686383042,3.46688725,1.713260774,5.450851141,10,11,0
9.351306778,7.694371356,13.96256584,13.96256584,3.4166158,3.250652187,1.274165829,3.841148376,0,0,0
15.23443095,13.57960073,24.44990327,24.44990327,3.911610796,3.950019581,2.066867717,5.516635199,6,6,0
15.04416092,13.70639433,24.83963241,24.83963241,3.912286967,3.910893038,2.056912927,5.582640146,6,6,0
20.61548645,14.58449549,34.26066162,34.26066162,4.207277933,3.537206177,2.256588973,13.40280665,0,0,1
36.7295298,31.00137763,60.66972592,60.66972592,4.791203757,4.967921723,3.171617506,8.607104916,6,6,1
40.2246236,32.890659,66.62236017,66.62236017,4.877491307,5.04026053,3.266116399,9.001816136,6,6,1
37.50558627,31.50719575,61.70583499,61.70583499,4.811799083,4.816181539,3.161216607,8.896978646,6,6,1
37.50558627,31.64039676,61.68904008,61.68904008,4.811800962,4.805354638,3.158966051,8.915115468,6,6,1
10.21733218,8.468162048,14.53873999,14.53873999,3.502388814,3.355191066,1.392830275,4.036091831,0,0,0
14.894331,13.33635888,24.63133928,24.63133928,3.898835783,3.963346327,2.018942587,5.308233796,9,10,0
26.04627904,21.55827848,43.2095761,43.2095761,4.450195535,4.743132259,2.7506202,7.109103162,12,12,1
12.96328069,11.87119528,21.22562212,21.22562212,3.759816093,3.680731277,1.8337397,5.009773282,6,6,0
38.10330325,31.71095292,62.25089288,62.25089288,4.824718624,4.617303437,3.119046068,9.274848843,12,12,1
15.71082758,14.05740615,25.39762816,25.39762816,3.948130109,4.045062825,2.090644262,5.436774785,9,10,0
16.44840156,14.49208802,24.38499522,24.38499522,3.968186637,3.802665162,2.077639524,6.000609707,9,10,0
12.11827454,10.78863894,20.03843324,20.03843324,3.694167518,3.414212107,1.69795038,5.573445641,9,10,1
29.61162482,24.42855662,47.70879184,47.70879184,4.558619151,5.295679337,3.001892335,7.400959118,12,12,1
29.61162482,24.42855662,47.70879184,47.70879184,4.558619151,5.295679337,3.001892335,7.400959118,12,12,1
16.30854456,14.66817977,26.76623645,26.76623645,3.991356795,4.103849395,2.153862755,5.582539182,9,10,0
17.96539881,13.84342746,30.40385067,30.40385067,4.069897376,3.490138517,2.125410163,7.218163873,12,12,0
23.1317848,18.71275483,36.38495647,36.38495647,4.322704552,4.46842417,2.561746549,7.175267644,0,0,1
13.83649603,12.7570168,21.9261606,21.9261606,3.821696105,3.669603879,1.887870386,5.247659334,6,6,0
23.43420776,20.17020156,33.63328241,33.63328241,4.317032958,4.02145274,2.490255504,7.487438373,6,6,1
