BCUTv-1l,BCUTi-1h,BCUTp-1l,BCUTZ-1l,BCUTd-1h,BCUTare-1l,BCUTs-1l,BCUTse-1l,BCUTpe-1l,PEOE_VSA9,target
0,0,0,0,0,0,0,0,0,30.92893999,0
14.70228453,14.69309218,0.751479343,5.822883908,3.190984774,2.318972101,1.164052285,2.5639014,2.367974865,6.606881965,1
13.29989059,17.43385418,0.524610739,5.689989349,4.046288549,2.189182535,0.298286187,2.435002454,2.239041817,16.70000751,1
14.70144662,14.55775067,0.743956407,5.748824497,4.027554883,2.007540925,0.297779017,2.449861522,2.130202551,12.71084835,0
14.70588207,14.56582981,0.777393899,5.680725345,3.233300822,2.1791156,1.043429691,2.424343597,2.228597327,33.9349087,1
14.7068131,14.56892501,0.779278468,5.691868406,3.230438447,2.187669173,1.28807156,2.434519309,2.239008332,24.84643673,1
14.70681242,14.56406579,0.777638521,5.654190811,3.23223251,2.154071697,1.412116434,2.400050195,2.204045727,11.6326728,1
15.57888471,14.56445333,0.961416859,5.685945642,3.232168955,2.182424545,1.043815914,2.428951468,2.232908895,11.6326728,1
14.7004798,14.55678179,0.741138944,5.749555084,3.195295654,2.245502706,1.147175359,2.490525483,2.294521434,18.69056362,1
14.70047937,14.55678295,0.741137681,5.749550475,3.19516604,2.2454936,1.146612009,2.49051537,2.294511179,18.18764805,1
14.70047933,14.55678411,0.741137071,5.749551876,3.195163324,2.245497082,1.146726357,2.490519309,2.29451519,18.18764805,1
14.70033671,14.56434726,0.741069212,5.726541374,4.028513395,1.99596754,0.291631023,2.428677646,2.116588125,33.76067909,1
14.70125913,14.55885616,0.74595641,5.774005439,4.038428806,2.000420365,0.294118835,2.44096468,2.121995065,6.606881965,0
14.70125913,14.56548751,0.748552054,5.758891112,4.038449077,2.000417443,0.294115954,2.440961519,2.121992306,12.93420204,0
14.70226912,14.56542307,0.748719784,5.758891381,4.027885726,2.240915292,1.120937066,2.47910199,2.285660357,12.93420204,1
14.70226939,14.56369157,0.748726107,5.758972229,4.027883812,2.241186966,1.120937117,2.479526788,2.286020517,19.26152211,1
14.70270683,14.6916457,0.751887403,5.693920626,3.258545325,2.193796932,1.203355959,2.439732939,2.243757299,6.041840829,1
13.30345044,17.42774261,0.536328783,5.693920629,4.018026054,2.193796999,1.173605091,2.439733049,2.243757394,6.041840829,1
15.58918555,14.54840664,1.023541343,5.673727278,3.239865324,2.140179638,1.005287127,2.412850318,2.217894826,5.516700718,1
14.70250694,14.55569102,0.751851083,5.674120969,3.261696045,2.171397354,1.260009427,2.416111291,2.220564683,23.37442045,1
13.30411838,17.42477627,0.545655988,5.674120967,3.262882691,2.171397351,1.260009043,2.416111288,2.220564681,23.37442045,1
14.69653543,14.56163652,0.751818424,5.674103457,3.270244761,2.171322118,1.260009357,2.415997617,2.220462708,23.24394395,1
14.69976962,13.64703308,0.740390231,5.679869683,3.258802977,2.178950632,1.14351814,2.424786735,2.22875159,33.85418063,0
14.70610212,14.56631389,0.777845663,5.761451621,3.294462088,2.246215508,1.163932678,2.484467831,2.291413681,6.606881965,0
14.70226921,14.56542114,0.748720632,5.758910814,3.27691801,2.240941068,1.163972645,2.479130079,2.285687343,12.93420204,0
14.70053833,13.64439939,0.741444969,5.679563765,3.286741859,2.178401962,1.154384311,2.424195136,2.228150805,40.96397818,0
14.70165695,14.54700097,0.74644089,5.777842395,4.030349274,2.275794452,1.13968431,2.520872867,2.325121591,6.041840829,1
13.30345437,17.42773512,0.536331583,5.774080147,4.022935044,2.26324058,1.148448693,2.502922046,2.309308392,13.02770359,0
14.7024252,14.56539579,0.748743658,5.758910711,3.269514078,2.240953353,1.220650419,2.479148051,2.285703899,6.327320075,1
14.70226918,14.56543904,0.748720141,5.758910753,3.296461185,2.24093456,1.0441946,2.479125724,2.285682452,6.606881965,0
14.70393945,14.56616378,0.777327033,5.761719782,4.02755418,1.994744358,0.292623494,2.427410175,2.115261372,12.93420204,1
14.70165851,14.55206093,0.746612494,5.792694755,3.217557209,2.274852219,1.15631339,2.512487976,2.319473108,12.2386844,1
14.70165851,14.55206314,0.746612349,5.792694576,3.217546968,2.274852119,1.156313385,2.512487897,2.319473022,12.2386844,0
14.70165851,14.55207271,0.746612312,5.693830344,3.217939284,2.193705825,1.156313363,2.439641461,2.243665934,18.28052523,1
14.70165851,14.55206322,0.746612491,5.777797992,4.02206006,2.274785662,1.145799575,2.512482258,2.319463631,12.2386844,1
14.70165851,14.552075,0.746612308,5.693830326,4.022065716,2.19370581,1.145799525,2.439641446,2.243665919,18.28052523,1
13.30344138,17.42774588,0.536433537,5.777798504,4.022061641,2.274785662,1.145799546,2.512482287,2.319463658,6.196843572,1
14.70165851,14.55207001,0.746612482,5.777779924,4.022063391,2.274670317,1.145798583,2.512446398,2.319412918,12.2386844,0
13.30344063,17.42774695,0.536430378,5.777780433,4.022064978,2.274670318,1.145798554,2.512446422,2.319412941,6.196843572,1
14.70165851,14.5520655,0.746612487,5.776871221,4.023587192,2.273280404,1.145445148,2.512202858,2.319024475,12.2386844,1
14.70165851,14.5520655,0.746612487,5.776871221,4.023587192,2.273280404,1.145445148,2.512202858,2.319024475,12.2386844,1
14.70165851,14.55206322,0.746612491,5.777797992,4.02206006,2.274785662,1.145799575,2.512482258,2.319463631,12.2386844,1
14.70165851,14.55207001,0.746612482,5.777779924,4.022063391,2.274670317,1.145798583,2.512446398,2.319412918,12.2386844,1
14.70165851,14.55208182,0.7466123,5.693830305,4.022069071,2.193705791,1.145798533,2.439641429,2.243665901,18.28052523,1
14.70165851,14.55207223,0.746612336,5.777779071,4.022063574,2.274670316,1.145798575,2.512446339,2.319412862,12.2386844,1
14.70165851,14.55206777,0.746612485,5.777804547,4.02206252,2.274798264,1.145798707,2.512488281,2.319470496,12.2386844,1
14.70165851,14.55357322,0.746612295,5.720023564,4.022069071,2.216834805,1.145798538,2.461140178,2.265791738,18.28052523,1
14.70165851,14.55208409,0.746612296,5.687763882,4.022070827,2.187665686,1.145798515,2.433615178,2.237634376,18.28052523,1
14.70165851,14.5520722,0.746612479,5.777809376,4.022064131,2.274793771,1.14580084,2.512498619,2.31947795,12.2386844,1
14.70165851,14.55737017,0.74661249,5.7777826,4.02206247,2.275636524,1.145798593,2.520650594,2.324920757,6.041840829,1
14.70177752,14.55206915,0.750918696,5.777779893,4.022063229,2.274670326,1.14579858,2.512446395,2.319412916,12.2386844,1
0,0,0,0,0,0,0,0,0,6.606881965,1
14.70056377,13.64418951,0.741446798,5.67982707,3.258122275,2.178877238,1.143745182,2.424708164,2.228671922,32.84834948,1
14.70630385,14.56430933,0.778359076,5.761455162,3.271733292,2.246224534,1.239994658,2.484478551,2.29142414,19.03816843,0
15.59609947,14.53781074,1.078217516,5.690666052,4.031261992,2.188386761,1.098730734,2.435348792,2.239153505,0,0
15.59179795,14.54424635,1.04773218,5.690666811,4.031287609,2.188387636,1.098448407,2.435349885,2.239154532,0,0
15.59451599,14.54022901,1.064917211,5.690666806,4.031277554,2.18838764,1.098451589,2.435349869,2.239154521,0,0
14.70681351,14.56946419,0.779279952,5.698278987,3.198523422,2.196755702,1.377832358,2.441950541,2.246260474,13.21376393,0
14.70222582,13.63763565,0.752741237,5.692611642,3.182799532,2.191499894,1.357096678,2.437301051,2.241258394,19.97875995,0
14.70228727,13.63730927,0.752753744,5.692636892,3.17933039,2.191531953,1.357178497,2.437334257,2.241291845,12.86896241,0
15.58926565,14.5481985,1.023541066,5.673660599,3.23998571,2.169524381,1.257482943,2.414684532,2.219108524,5.516700718,0
14.7017758,14.5577471,0.74402615,5.748823316,3.227718648,2.238174346,1.163978377,2.479441792,2.284825198,6.606881965,0
14.70046343,13.64465124,0.741577832,5.885516814,4.027557556,1.994219835,0.292605402,2.424801055,2.114390297,0,0
14.70681181,14.78291369,0.779278843,5.694013539,3.206818902,2.190381919,1.299473722,2.437397975,2.241244701,18.23639724,0
14.70038096,13.64538924,0.741656032,5.97120475,4.032451205,1.993581129,0.293602335,2.423774691,2.113456892,0,0
13.30412171,17.42477111,0.545866839,5.673458744,3.240030276,2.170491951,1.257389036,2.414971228,2.219569959,5.516700718,1
14.69977294,13.64832913,0.74041094,5.665076551,3.262844581,2.164526914,1.389403214,2.410426693,2.214405112,0,0
13.30411948,17.42476883,0.546140093,5.758904885,3.276947412,2.240936536,1.154093351,2.479125937,2.285683218,25.7127594,0
14.70137004,14.56547656,0.7485298,5.758909195,4.029467366,2.010094154,0.295772912,2.45269036,2.133009637,26.14796597,0
14.70137605,14.56547907,0.74853879,5.75890732,4.03015952,2.010091122,0.29577083,2.452684313,2.133006466,32.25193236,0
14.70137015,14.55885123,0.745978196,5.774070304,4.030148436,2.010092216,0.295771836,2.452685661,2.133007536,25.92461228,0
14.69783525,14.55886611,0.729632047,5.774074595,4.029466436,2.01010273,0.295775791,2.452752608,2.133026258,18.81481474,0
14.70230842,14.55881553,0.746154471,5.774048151,3.221477838,2.263187175,1.159734118,2.502863212,2.309249772,12.71084835,0
14.70232505,14.56541657,0.748731276,5.758903185,3.27691801,2.240935233,1.159726688,2.479124753,2.285682018,19.03816843,0
14.7008649,14.54783474,0.750393746,5.694114531,4.043854413,2.184831705,0.297557121,2.440101721,2.241541038,4.895483476,1
14.70086481,14.54784082,0.750393473,5.655835394,4.043864323,2.152133432,0.297555531,2.400586522,2.203525839,4.895483476,1
14.70183594,14.55883308,0.746092548,5.774092683,4.028514959,1.995963888,0.291625048,2.428697149,2.116586258,32.46936869,1
14.70183566,14.55883203,0.74609211,5.774092813,4.028514134,1.99596446,0.291625543,2.428696586,2.116586769,25.86248672,1
14.70177582,14.55774273,0.744072869,5.771326472,3.209473694,2.257373752,1.193351715,2.497110203,2.302972874,12.71084835,0
13.30131596,17.43178931,0.526785774,5.661995652,4.115783587,2.161553991,1.12955674,2.407402498,2.211446128,11.25083777,1
13.30278876,17.4306972,0.526968596,5.662005766,4.115718534,2.161593236,1.130038213,2.407459768,2.211489464,5.687386275,1
14.70271715,14.5402372,0.752762534,5.692844555,4.01998043,2.192224494,1.130889562,2.43809783,2.242078903,0,1
14.70617062,14.56612643,0.778041421,5.761372092,3.273171527,2.245936767,1.193348491,2.484028217,2.291040332,19.03816843,1
14.70230833,14.55881637,0.746161054,5.754453543,4.02484086,2.253522355,1.142776622,2.499308194,2.303300506,12.71084835,0
14.70230833,14.5588163,0.746160978,5.774075224,4.024811146,2.26323718,1.132094167,2.502921248,2.309306088,12.71084835,0
15.58913602,14.54864746,1.023531369,5.673614032,3.240213523,2.169441895,1.304264256,2.414571868,2.219006815,5.516700718,0
13.30411721,17.42477663,0.5456501,5.693002183,4.039001323,2.191098799,0.298020624,2.437171905,2.241081374,29.29795961,1
13.3041171,17.42477682,0.545649628,5.692964263,4.043777219,2.191039071,0.296681434,2.437063088,2.240994479,23.54510601,1
13.30411698,17.424777,0.545649168,5.692964234,4.043779292,2.191039057,0.296681042,2.437063064,2.240994459,23.54510601,1
14.69637035,14.56186202,0.751714307,5.692956923,4.043798169,2.191027837,0.296676475,2.437041048,2.240977441,30.08986241,1
14.7010223,14.55536147,0.751738797,5.691585791,4.046495929,2.181703447,0.298920867,2.433477796,2.234832655,28.29212846,1
15.58913311,14.5485214,1.023540153,5.673660541,3.24001725,2.169524372,1.257402523,2.414684519,2.219108511,5.516700718,0
14.70063743,13.64313665,0.741495998,5.705972858,4.119236187,2.205133069,1.062251663,2.450974603,2.254940265,11.51895686,0
14.70121385,13.6426833,0.741557547,5.72665879,4.119081443,2.226539091,1.053801733,2.472515483,2.27651032,11.51895686,0
15.58918472,14.54840648,1.02364274,5.673428576,3.241061152,2.169194414,1.257383174,2.414353891,2.218779501,5.516700718,1
14.70720252,13.62432111,0.787252466,5.726736886,4.119067376,2.226697192,1.053678014,2.472689955,2.276688397,6.103966388,0
14.69996277,14.54359187,0.740376655,5.694099179,4.048487506,2.187697428,0.297586831,2.440070766,2.241359559,30.25505462,1
14.7003426,14.55703687,0.741086368,5.749558329,3.188963051,2.2455044,1.151850991,2.490526806,2.294522672,25.29744559,1
14.70034251,14.55704081,0.741084405,5.749558309,3.188987615,2.245504362,1.151850822,2.490526764,2.294522628,18.69056362,1
0,0,0,0,0,0,0,0,0,18.69056362,1
0,0,0,0,0,0,0,0,0,18.69056362,1
0,0,0,0,0,0,0,0,0,18.69056362,1
0,0,0,0,0,0,0,0,0,18.69056362,1
0,0,0,0,0,0,0,0,0,18.69056362,1
0,0,0,0,0,0,0,0,0,25.29744559,1
0,0,0,0,0,0,0,0,0,31.90432755,1
0,0,0,0,0,0,0,0,0,25.29744559,1
0,0,0,0,0,0,0,0,0,25.29744559,1
0,0,0,0,0,0,0,0,0,25.29744559,1
13.30344985,17.42773915,0.536446833,5.694862955,3.286548806,2.191503628,1.298403476,2.435768682,2.24043255,37.46092929,1
14.70055034,13.64428687,0.741445939,5.679852679,3.258334983,2.178923206,1.143745165,2.424757754,2.228722288,39.95814702,1
14.7004085,13.64480579,0.741419051,5.67955092,3.259537511,2.178370048,1.157648392,2.42415886,2.228113553,33.16520472,0
14.7004085,13.64480579,0.741419051,5.67955092,3.259537511,2.178370048,1.157648392,2.42415886,2.228113553,33.16520472,1
14.70059976,13.644016,0.741462817,5.675050736,3.274346183,2.174311368,1.239743608,2.420178996,2.22415059,26.90249715,1
13.30412034,17.42477075,0.545814777,5.748367682,3.219173576,2.237784477,1.258702837,2.479014134,2.284429747,6.606881965,0
13.30412034,17.42477075,0.545814777,5.748367682,3.219173576,2.237784477,1.258702837,2.479014134,2.284429747,6.606881965,0
14.70178986,13.63912396,0.752183563,5.730530084,4.12922547,2.229221884,1.053944122,2.474971348,2.27891691,0,1
14.70058275,13.64349825,0.740939863,5.730429438,4.128648296,2.229199215,1.055187528,2.474955749,2.278902702,13.71667951,1
14.70176994,14.54726941,0.750339244,5.686601198,3.230779192,2.186008993,1.188255343,2.431903172,2.235880489,12.14580722,0
14.70176994,14.54727073,0.750339196,5.686601073,3.230816263,2.186008878,1.188162246,2.431903059,2.235880376,12.14580722,0
14.70176994,14.54727204,0.750339148,5.686601002,3.230830751,2.186008811,1.186616405,2.431902992,2.23588031,12.14580722,0
15.5784278,14.56617258,0.961155903,5.677645851,3.232243457,2.176935133,1.409949594,2.422551128,2.226699835,17.70189412,1
15.5784278,14.56617258,0.961155903,5.677645851,3.232243457,2.176935133,1.409949594,2.422551128,2.226699835,17.70189412,1
15.5784278,14.56617455,0.961155903,5.682402949,3.232243457,2.179545819,1.298378127,2.426029282,2.230005159,28.41191371,1
14.70714934,13.62689904,0.784260379,5.691989342,3.181401435,2.19082963,1.185032897,2.436623409,2.240579217,0,0
15.58924393,14.54825758,1.023541547,5.673664364,3.239830799,2.169531324,1.304267111,2.414694079,2.219117101,5.516700718,1
14.70086483,14.5478394,0.750393563,5.694103926,4.043858501,2.184831642,0.297556339,2.440067536,2.241540936,4.895483476,1
14.70177584,14.55787707,0.744076692,5.748823698,3.218708034,2.238177923,1.192575521,2.479447307,2.284830257,12.71084835,0
14.70034947,13.64527736,0.741412264,5.68161918,3.255743143,2.180701922,1.143709538,2.426538033,2.230502872,25.73855194,1
14.69975829,13.65134847,0.739752074,5.679869679,3.259151115,2.17894976,1.143518129,2.424785522,2.228750294,19.63458555,1
13.30411983,17.4247707,0.545782599,5.769681656,3.218708034,2.254829192,1.193350763,2.494199925,2.300305054,18.90769192,0
14.7017758,14.55774681,0.744046651,5.752273023,3.21908428,2.240926923,1.193350733,2.481975304,2.287401884,24.88118181,0
14.70178317,14.54335038,0.75113443,5.692491559,4.025016435,2.191847596,1.105649801,2.437508444,2.241638195,11.61494536,1
14.70177517,14.55774688,0.743699977,5.768939251,3.218708034,2.253585914,1.193350762,2.493316845,2.299020121,18.90769192,0
14.70165851,14.55207477,0.746612477,5.742725473,4.022067741,2.242648473,1.136189414,2.488623554,2.29262619,12.2386844,1
13.30411741,17.42477372,0.545849405,5.694336495,4.023224542,2.193853531,1.18963095,2.439599135,2.243732944,5.538925252,1
13.30411727,17.42477344,0.54584842,5.694336528,4.023222727,2.193853556,1.189631207,2.439599157,2.243732967,12.64872279,1
13.30411705,17.42477413,0.545848784,5.694336507,4.023226424,2.193853539,1.189630793,2.439599141,2.243732951,5.538925252,1
13.3041187,17.42477268,0.545854146,5.694336564,4.023217889,2.193853586,1.189634071,2.439599182,2.243732995,5.538925252,1
14.70055034,13.64428687,0.741445939,5.679852679,3.258334983,2.178923206,1.143745165,2.424757754,2.228722288,39.95814702,0
14.70055138,13.64429995,0.741445868,5.679485903,3.286038829,2.178270647,1.154385416,2.424055114,2.228008949,33.85418063,1
14.70177584,14.55787707,0.744076692,5.748823698,3.218708034,2.238177923,1.192575521,2.479447307,2.284830257,12.71084835,1
14.70610218,14.56432182,0.777846318,5.761453032,3.273907061,2.246218613,1.163973938,2.484471439,2.29141714,12.93420204,1
14.70393699,14.82540548,0.777240914,5.761378857,4.027557738,1.994744192,0.292622798,2.427408621,2.115261244,25.52079927,1
15.58926584,14.54819733,1.023541395,5.673664334,3.239826414,2.169531276,1.304268846,2.41469402,2.219117046,5.516700718,0
15.5891854,14.5484094,1.023539359,5.673660518,3.24003542,2.169524369,1.257386542,2.414684516,2.219108507,5.516700718,0
15.5891855,14.54840813,1.023539416,5.673664243,3.239869747,2.169531261,1.304263882,2.414694,2.219117026,5.516700718,0
15.58918536,14.54840954,1.023539082,5.673660512,3.240030276,2.169524369,1.25738693,2.414684515,2.219108507,5.516700718,0
15.58924375,14.54825882,1.023540768,5.673664342,3.239857078,2.169531319,1.290596457,2.414694073,2.219117095,5.516700718,1
14.70177551,14.69263508,0.743181334,5.818569457,3.221591624,2.295196257,1.164012716,2.531232835,2.338135891,6.606881965,1
15.5891853,14.54841028,1.023538732,5.673660506,3.240034845,2.169524368,1.257104415,2.414684515,2.219108506,5.516700718,0
14.70177582,14.55774368,0.744069383,5.771214533,3.218708034,2.150757057,1.004952061,2.481375604,2.290263081,16.28103062,1
13.30278194,17.43070727,0.526959949,5.688728702,4.024779177,2.188467265,1.158860036,2.4343271,2.23839566,22.51475897,1
13.30278006,17.43070997,0.526952421,5.688728694,4.024791179,2.188467259,1.158859689,2.434327095,2.238395654,22.51475897,1
14.70816156,13.62321316,0.787936405,5.726540957,4.1190632,2.226517568,1.053872139,2.472513276,2.276512351,6.103966388,0
14.6999561,14.54320355,0.740331762,5.693557344,4.048499816,2.183599588,0.297584374,2.435682753,2.236897855,42.77984263,1
14.70256589,14.55204101,0.751617568,5.749770075,3.13425056,2.248371238,1.523816489,2.493547815,2.297853797,6.263162996,0
14.70036944,13.64509543,0.741404598,5.679956385,3.247149618,2.179101163,1.154504782,2.424948143,2.22891531,33.85418063,1
14.70255072,14.54028758,0.75186377,5.682976708,4.040144262,2.18252493,1.096044158,2.428444229,2.232427554,5.414990469,1
14.70610218,14.56432182,0.777846318,5.761453032,3.273907061,2.246218613,1.163973938,2.484471439,2.29141714,12.93420204,0
14.70068808,13.64297411,0.741525919,5.738730641,4.129196286,2.238425305,1.053904637,2.48436075,2.28834644,5.917906046,0
14.70055034,13.64428687,0.741445939,5.679852679,3.258334983,2.178923206,1.143745165,2.424757754,2.228722288,39.95814702,1
14.70270994,14.56341376,0.751825577,5.755538193,4.019980011,2.254901264,1.130849282,2.500553128,2.304687659,12.61397772,1
14.70816185,13.62319797,0.788105329,5.802115022,2.221145633,2.302111007,1.30222463,2.548110231,2.352110062,0,1
14.70038096,13.64538924,0.741656032,5.97120475,4.032451205,1.993581129,0.294695501,2.423774691,2.113456892,5.710393692,0
14.70125913,14.56547898,0.748558649,5.758911151,4.037774452,2.000419791,0.294117613,2.440964163,2.121994592,19.03816843,1
14.6515335,14.59484647,0.669253757,5.693664639,3.205705986,2.192540887,0.605085486,2.438307236,2.242287003,10.48676254,0
14.70125913,14.56438321,0.772968652,5.761452777,4.037774232,2.000419551,0.294117711,2.440963554,2.121994293,12.93420204,0
14.69977134,14.54990465,0.74042832,5.688992686,4.0171107,2.188904729,1.197106606,2.434859416,2.238876651,18.75268918,1
14.69976972,14.55045507,0.740416687,5.688992685,4.017131531,2.188904728,1.197101337,2.434859415,2.238876649,19.25560476,1
14.70056485,13.64420223,0.741446728,5.679461821,3.285989416,2.178229556,1.154385453,2.42401119,2.227964425,26.74438309,1
14.70165695,14.54700097,0.74644089,5.777842395,4.030349274,2.275794452,1.13968431,2.520872867,2.325121591,6.041840829,1
14.70610217,14.5643382,0.777846089,5.7614437,3.294462088,2.246206258,1.163930327,2.484459671,2.291405013,6.606881965,1
13.30238069,17.42834129,0.536195124,5.772411395,4.022936945,2.26061529,1.148448287,2.499930771,2.306553902,19.22454716,0
13.30345337,17.4277363,0.536329306,5.758992733,4.022939145,2.24121604,1.148447075,2.479558913,2.286051504,25.68234374,0
13.30345337,17.4277363,0.536329306,5.758992733,4.022939145,2.24121604,1.148447075,2.479558913,2.286051504,25.68234374,0
13.30412021,17.42477125,0.545815802,5.75306969,3.273802871,2.240857972,1.258702118,2.479294959,2.285775192,19.26152211,0
13.30345256,17.42773705,0.536326731,5.75891189,4.022940873,2.240944265,1.14844704,2.479133899,2.285691179,19.35502366,0
13.30345256,17.42773705,0.536326731,5.75891189,4.022940873,2.240944265,1.14844704,2.479133899,2.285691179,19.35502366,0
13.3041198,17.42477162,0.545814463,5.753064905,3.275132522,2.240597,1.258701986,2.47887898,2.285423535,12.93420204,0
13.3041198,17.42477162,0.545814463,5.753064905,3.275132522,2.240597,1.258701986,2.47887898,2.285423535,12.93420204,0
15.58918536,14.54840954,1.023539082,5.673660512,3.240030276,2.169524369,1.25738693,2.414684515,2.219108507,5.516700718,1
14.70230847,14.55881449,0.746155091,5.774078795,3.21620475,2.263231691,1.199009546,2.502909701,2.309295976,12.71084835,0
14.70610218,14.56432182,0.777846318,5.761453032,3.273907061,2.246218613,1.163973938,2.484471439,2.29141714,12.93420204,0
14.70224217,14.56436258,0.77377049,5.761452863,4.034246131,2.002299985,0.294967876,2.443385534,2.124205076,12.93420204,0
15.58934887,14.5480389,1.023543779,5.673660512,3.240030276,2.169524364,1.21753886,2.41468451,2.219108502,5.516700718,0
14.70610218,14.56432182,0.777846318,5.761453032,3.273907061,2.246218613,1.163973938,2.484471439,2.29141714,12.93420204,1
14.70059976,13.644016,0.741462817,5.675050736,3.274346183,2.174311368,1.239743608,2.420178996,2.22415059,26.90249715,1
14.7023971,14.56540091,0.7487458,5.758957496,3.269472647,2.241017725,1.396222052,2.479221862,2.285772572,19.541084,1
14.70177584,14.55773995,0.744097558,5.754772717,3.20912471,2.252530183,1.270254927,2.494688724,2.300146809,6.606881965,0
14.7017758,14.5577471,0.74402615,5.748823316,3.227718648,2.238174346,1.163978377,2.479441792,2.284825198,6.606881965,0
14.69936883,14.54321356,0.740222751,5.693496237,4.049102693,2.184343486,0.297425546,2.436265568,2.237597703,47.67532611,1
14.69995841,14.54398569,0.740344206,5.694098937,4.04849537,2.184990637,0.297584695,2.437220329,2.238424657,36.17296067,1
14.6999604,14.54486676,0.740359195,5.694098915,4.048495258,2.184983212,0.297584125,2.437206804,2.238414005,43.46881855,1
14.69995646,14.54320349,0.740332674,5.694099145,4.04849789,2.185779013,0.297584747,2.439475464,2.240157903,41.19559398,1
14.69996079,14.54319952,0.740363194,5.694099181,4.048492084,2.185779048,0.297585947,2.439475469,2.24015792,35.27768794,1
14.69995646,14.54320341,0.740332306,5.687566316,4.048498997,2.179373195,0.297584557,2.43058372,2.232222443,42.77984263,1
14.69995644,14.54572103,0.740330886,5.687566316,4.048499279,2.179373595,0.297584327,2.430583849,2.232222732,42.77984263,1
14.65146101,14.5949024,0.669196417,5.694099137,4.048498664,2.194079872,0.297585538,2.440071104,2.244074184,36.20078824,1
14.65147757,14.59489864,0.669200341,5.694099173,4.048492853,2.194079909,0.297586739,2.440071143,2.244074222,30.28288219,1
14.69996275,14.54867944,0.740375688,5.694099178,4.048489469,2.194079908,0.29758711,2.440071149,2.244074226,31.04695742,1
13.30411555,17.42477489,0.545836454,5.694099172,4.048495508,2.187056125,0.297586025,2.439420078,2.24057912,35.17836567,1
13.30411674,17.42477427,0.545836312,5.694099177,4.048492084,2.186803626,0.297586395,2.439092341,2.240287531,35.9424409,1
14.69996026,14.54538181,0.740361196,5.694099171,4.048546948,2.188443755,0.297581706,2.440071063,2.242315819,43.40669299,1
14.69995364,14.54321039,0.740313977,5.69345327,4.048505691,2.188449053,0.297582548,2.438779636,2.242317856,43.28275821,1
14.69995364,14.54321039,0.740313977,5.69345327,4.048505691,2.188449053,0.297582548,2.438779636,2.242317856,43.28275821,1
14.69995401,14.5432053,0.740318262,5.693367473,4.048496347,2.188449225,0.297585079,2.43866043,2.24231764,43.28275821,1
14.70179197,13.63883346,0.752735378,5.687442859,3.181191839,2.186357121,1.412433677,2.432163439,2.236121909,6.420821623,0
14.70177582,14.55774484,0.744057543,5.663305536,3.219134121,2.162163112,1.193350749,2.407661198,2.211800115,12.71084835,1
14.70295666,14.56434212,0.773940128,5.761452949,4.027559925,2.007540109,0.297778219,2.449861081,2.130201756,12.93420204,0
14.70630385,14.56430933,0.778359076,5.761455162,3.271733292,2.246224534,1.239994658,2.484478551,2.29142414,19.03816843,0
14.70068211,14.55675671,0.74151985,5.795621539,3.159506874,2.293632699,1.158677485,2.538637026,2.342968639,5.917906046,1
14.70068211,14.55675671,0.74151985,5.795621539,3.159506874,2.293632699,1.158677485,2.538637026,2.342968639,5.917906046,0
14.70048677,14.55678038,0.741139289,5.74955601,3.188120645,2.245499593,1.152280745,2.490521447,2.294517262,18.69056362,1
14.70165851,14.55207391,0.746612477,5.777762068,4.02206441,2.274666695,1.145795181,2.512446275,2.319412729,12.2386844,1
14.70165851,14.55207391,0.746612477,5.777762068,4.02206441,2.274666695,1.145795181,2.512446275,2.319412729,12.2386844,1
14.70165851,14.55207391,0.746612477,5.777762068,4.02206441,2.274666695,1.145795181,2.512446275,2.319412729,12.2386844,1
14.70165851,14.55207391,0.746612477,5.777762068,4.02206441,2.274666695,1.145795181,2.512446275,2.319412729,12.2386844,1
14.70177584,14.55773995,0.744097558,5.754772717,3.20912471,2.252530183,1.270254927,2.494688724,2.300146809,6.606881965,0
14.69993614,14.54321713,0.740264384,5.693489318,4.04864979,1.997186546,0.29057281,2.429882221,2.117910635,56.49652214,0
14.6965354,14.56162011,0.751815896,5.680436562,3.260703619,2.179622853,1.260009054,2.425307429,2.229391188,17.85771973,1
15.58918537,14.54840962,1.023538604,5.673664212,3.23987869,2.169531255,1.304261423,2.414693993,2.219117018,5.516700718,1
14.69993971,14.54925237,0.740191363,5.665213176,4.04436476,2.162278512,0.296616346,2.408080434,2.212200124,25.10133555,1
14.7061021,14.56432366,0.777833815,5.76143001,4.027883626,2.246183753,1.120937985,2.484433827,2.291380042,12.93420204,0
14.70177584,14.55774284,0.744077765,5.737563474,4.020010078,2.235900082,1.187875659,2.478487847,2.283713629,6.606881965,0
14.70177584,14.5577429,0.744077928,5.669457988,4.020056935,2.169221847,1.192134062,2.415179026,2.219170726,6.606881965,1
14.7056814,14.56366397,0.775816982,5.762734738,3.267759095,2.166305106,1.005950277,2.485096038,2.292229426,26.65088155,0
14.69976962,13.64691817,0.740390234,5.679844018,3.258592414,2.178904497,1.143518157,2.424736954,2.228701028,26.74438309,1
14.69976962,13.64680638,0.740390238,5.679815452,3.258453728,2.178853609,1.14351822,2.424682136,2.228645369,19.63458555,1
14.70056377,13.64418951,0.741446798,5.67982707,3.258122275,2.178877238,1.143745182,2.424708164,2.228671922,32.84834948,1
14.69996275,14.55131718,0.740373935,5.694099154,4.0484966,2.166576618,0.297584873,2.430036967,2.226028989,40.47167526,1
14.69996276,14.54839469,0.74037612,5.694099157,4.048494549,2.166833924,0.297585068,2.430049502,2.226131229,45.98221453,1
