BCUTv-1l,BCUTi-1h,BCUTp-1l,BCUTZ-1l,BCUTd-1h,BCUTare-1l,BCUTs-1l,BCUTse-1l,BCUTpe-1l,PEOE_VSA9,BCUTm-1l,SMR_VSA3,BCUTc-1l,BCUTdv-1h,TopoPSA(NO),PEOE_VSA1,MDEC-33,SMR_VSA7,BCUTd-1l,SM1_Dzm,BCUTdv-1l,Xc-5dv,Xch-6dv,SM1_Dzpe,Xc-5d,BCUTZ-1h,Xch-7d,BCUTp-1h,PEOE_VSA10,SMR_VSA1,TopoPSA(NO),EState_VSA1,BCUTi-1l,EState_VSA2,SlogP_VSA2,EState_VSA1,BCUTpe-1h,BCUTare-1h,SM1_Dzpe,VE3_Dt,PEOE_VSA8,SM1_Dzare,MID_N,SM1_DzZ,BCUTse-1h,VR3_Dt,SM1_Dzse,SM1_Dzi,Xch-6d,MID_O,GGI6,MDEO-11,SMR_VSA5,ETA_eta_BR,SlogP_VSA3,VR1_Dt,SpDiam_A,BCUTc-1h,Xc-3d,SM1_Dzv,GGI8,VE1_Dt,EState_VSA8,GGI4,SlogP_VSA1,VE2_Dt,BCUTm-1h,BCUTv-1h,VR2_Dt,Xpc-4d,EState_VSA10,GGI7,SpMax_A,SlogP_VSA6,Xch-7dv,BCUTs-1h,VR3_DzZ,ATSC0are,MDEO-12,MID_h,SlogP_VSA5,fragCpx,LogEE_A,GGI5,ATSC0pe,ABC,ETA_eta_B,ATSC0se,VR3_Dzv,EState_VSA4,Xch-5dv,piPC4,ETA_dEpsilon_D,GATS1se,SRW09,SMR_VSA6,AATS1i,MDEC-22,VR1_DzZ,VR3_Dzpe,target
14.69994899,14.54474267,0.740280373,5.686461821,4.04850869,2.178428984,0.29758271,2.428986352,2.230921461,48.35294716,11.69801055,14.9387932,0.436086096,6.029839224,175.76,40.37400946,14.16336366,65.85779442,0.971216493,0.945734478,0.227481117,0.421633264,0.274721742,0.194567601,1.095764344,16.01312585,1.071855394,2.954643658,6.103966388,42.430515,175.76,46.56351129,10.31975875,61.57325487,98.93120301,46.56351129,3.537698589,3.581809229,0.194567601,3.418367997,37.08506187,0.16140941,8.262198746,0.888757552,3.768807614,7.434355249,2.868861279,2.372305519,0.770836401,16.68965013,1.622267574,1.986079093,56.12440145,1.283294485,35.44923882,368.0794994,4.94864353,0.49805481,3.646725785,0.930068846,1.024455152,6.634688336,15.95036581,2.769444444,15.95036581,0.144232355,32.06654531,24.44183802,8.001728248,7.95250632,23.11339875,1.077310091,2.50385516,59.62637491,0.333989891,7.015046433,7.426142516,0.157185405,1.867026258,27.2109291,31.39519901,430.14,4.75345249,2.111388889,0.156832901,35.8542655,0.853294485,0.168077181,7.422504315,5.563451492,0.154846937,5.560681631,0.45969872,0.786170639,7.914617709,44.77170372,147.5126585,19.48215605,365.0689399,7.418160149,1
14.69994851,14.54474436,0.740279696,5.686461819,4.048509722,2.178428984,0.297582278,2.428986365,2.230921473,48.35294716,11.69801055,14.9387932,0.436080464,6.0300686,164.76,40.00434502,14.16336366,65.85779442,0.971215894,0.945734478,0.227480457,0.421633264,0.274721742,0.194567601,1.095764344,16.01312597,1.071855394,2.954645326,6.103966388,42.06085056,164.76,34.36630483,10.31975819,55.04571843,100.9344732,34.36630483,3.537729954,3.581845953,0.194567601,3.450943196,44.19485942,0.16140941,8.281212726,0.888757552,3.768829559,7.485448148,2.868861279,2.372305519,0.770836401,16.83571584,1.622267574,1.581881906,56.12440145,1.283294485,40.18610178,379.1324585,4.94867783,0.498078216,3.646725785,0.930068846,1.055705152,6.708535609,15.95036581,2.769444444,15.95036581,0.1427348,32.06654536,24.44183833,8.066648054,7.95250632,23.11339875,1.108560091,2.503880231,59.62637491,0.333989891,7.015044546,7.480794809,0.159111535,2.220021777,27.37608702,31.39519901,439.14,4.772916142,2.111388889,0.159181235,36.56137228,0.853294485,0.169491405,7.478800198,11.98427311,0.154846937,5.564520407,0.430184965,0.76904801,7.914617709,51.88150126,147.354645,19.48215605,377.3723253,7.472422468,1
14.69995087,14.54704083,0.740289844,5.686461803,4.048511567,2.178428956,0.297581807,2.428986313,2.23092144,41.7460652,11.69801054,19.83870293,0.436083812,6.029841808,158.77,40.1673918,14.16336366,65.85779442,0.97117224,0.945350285,0.227479782,0.421633264,0.274721742,0.189852561,1.095764344,16.01312607,1.071855394,2.954647264,6.103966388,37.32398761,158.77,34.36630483,10.31975765,55.04571843,112.7578038,34.36630483,3.537652917,3.581745911,0.189852561,3.483077356,43.62981828,0.156911302,10.27260925,0.88796953,3.768774872,7.534891878,2.760629471,2.424420919,0.770836401,14.97936157,1.622267574,1.581881906,56.12440145,1.427452438,35.44923882,390.0503995,4.948735541,0.498085148,4.054974076,0.931216107,1.11164651,6.783284594,15.95036581,2.849444444,15.95036581,0.141318429,32.06654541,24.44183866,8.126049989,8.241181454,23.11339875,1.192743764,2.50392189,59.62637491,0.333989891,7.015044969,7.533908299,0.153312891,1.767685513,27.51114323,31.39519901,448.14,4.793691016,2.111388889,0.154393417,37.48725866,0.997452438,0.160444079,7.531428242,18.52902952,0.154846937,5.568344504,0.425791454,0.76095892,7.914617709,58.80492212,147.9024974,19.48215605,389.6669428,7.525186374,1
14.69995089,14.54474129,0.740291756,5.686460143,4.048509502,2.178427094,0.297582563,2.428982153,2.230918375,41.7460652,11.69801,14.9387932,0.4360865,6.029835135,155.53,35.26748207,15.54787526,65.85779442,0.971173336,0.944837501,0.2274801,0.421633264,0.274721742,0.182060726,1.095764344,16.01312582,1.071855394,2.95464444,6.103966388,37.32398761,155.53,34.36630483,10.31975841,61.08755925,86.71487807,34.36630483,3.537630082,3.58172429,0.182060726,3.41861909,36.5821463,0.148563649,8.23772532,0.886918834,3.768756772,7.433811134,2.620366478,2.199171334,0.770836401,14.97728731,1.677823129,1.581881906,76.01371668,1.427452438,35.44923882,367.8792761,4.949402507,0.498043349,4.054974076,0.935814441,1.081900353,6.636354468,15.95036581,2.769444444,15.95036581,0.144268575,32.0665453,24.44183821,7.997375566,8.241181454,23.11339875,1.059063209,2.504427281,59.62637491,0.333989891,7.015043507,7.425153144,0.146288575,1.767685513,25.47399215,45.24267341,430.13,4.755201444,2.253611111,0.146993582,36.0730451,0.997452438,0.155346583,7.420325391,11.98427311,0.154846937,5.564520407,0.429964434,0.745841157,7.914617709,31.62006534,147.0084998,16.73337978,364.7079298,7.417255742,1
14.69995089,14.54473879,0.740291796,5.686461735,4.04850869,2.178428773,0.297582486,2.428986084,2.230921224,41.7460652,11.69801053,14.9387932,0.436086696,6.029834879,155.53,35.26748207,14.16336366,65.85779442,0.971216493,0.944837501,0.227480559,0.421633264,0.274721742,0.182060726,1.095764344,16.01312582,1.071855394,2.954644391,6.103966388,37.32398761,155.53,34.36630483,10.3197584,55.04571843,87.21779365,34.36630483,3.537629589,3.581723893,0.182060726,3.418367997,37.08506187,0.148563649,8.262198746,0.886918834,3.768756397,7.434355249,2.620366478,2.199171334,0.770836401,14.97837026,1.622267574,1.581881906,69.46896028,1.283294485,35.44923882,368.0794994,4.94864353,0.498039615,3.646725785,0.935814441,1.024455152,6.634688336,15.95036581,2.769444444,15.95036581,0.144232355,32.0665453,24.44183821,8.001728248,7.95250632,23.11339875,1.077310091,2.50385516,59.62637491,0.333989891,7.015043457,7.426867969,0.146288575,1.767685513,25.49964922,44.73975783,430.13,4.75345249,2.111388889,0.146993582,35.8542655,0.853294485,0.155346583,7.421615192,18.40509474,0.154846937,5.560681631,0.429964434,0.745841157,7.914617709,38.16482175,147.0084998,19.48215605,365.3338766,7.418861509,1
14.69995089,14.54474024,0.740291144,5.686461727,4.048509722,2.178428811,0.297582027,2.42898611,2.230921261,41.7460652,11.69801052,14.9387932,0.43608556,6.029836265,155.53,35.26748207,14.16336366,65.85779442,0.971215894,0.944837501,0.227480402,0.421633264,0.274721742,0.182060726,1.095764344,16.01312594,1.071855394,2.954646175,6.103966388,37.32398761,155.53,34.36630483,10.31975792,55.04571843,87.21779365,34.36630483,3.537636035,3.581729765,0.182060726,3.450943196,37.08506187,0.148563649,8.281212726,0.886918834,3.768762067,7.485448148,2.620366478,2.199171334,0.770836401,14.97921163,1.622267574,1.581881906,75.8897819,1.283294485,35.44923882,379.1324585,4.94867783,0.498059311,3.646725785,0.935814441,1.055705152,6.708535609,22.87410301,2.769444444,15.95036581,0.1427348,32.06654535,24.44183854,8.066648054,7.95250632,23.11339875,1.108560091,2.503880231,59.62637491,0.333989891,7.01504414,7.482610009,0.147999701,1.767685513,25.51958281,51.16057945,439.13,4.772916142,2.111388889,0.149123117,36.56137228,0.853294485,0.156548657,7.476557363,24.82591636,0.154846937,5.564520407,0.427011395,0.74405179,7.914617709,38.16482175,146.9261694,21.12478815,378.0579535,7.474187207,1
14.69995089,14.54474031,0.740291141,5.6864616,4.048510533,2.17842841,0.297582107,2.428985612,2.230920807,41.7460652,11.6980105,14.9387932,0.436085524,6.029836495,155.53,35.26748207,15.26370395,65.85779442,0.971172796,0.944837501,0.227479933,0.421633264,0.274721742,0.182060726,1.095764344,16.01312594,1.071855394,2.954646231,6.103966388,37.32398761,155.53,34.36630483,10.31975792,55.04571843,87.21779365,34.36630483,3.537636366,3.581730025,0.182060726,3.451214215,37.08506187,0.148563649,8.268976013,0.886918834,3.768762338,7.484878893,2.620366478,2.199171334,0.770836401,14.97867015,1.729977324,1.581881906,69.97187585,1.427452438,35.44923882,378.9166973,4.948870521,0.498063163,4.054974076,0.935814441,1.045367221,6.710353999,15.95036581,2.769444444,15.95036581,0.142773489,32.06654535,24.44183854,8.062057388,8.241181454,23.11339875,1.149376417,2.504022619,59.62637491,0.333989891,7.01504419,7.480864894,0.147999701,1.767685513,25.50675427,45.24267341,439.13,4.774631387,2.111388889,0.149123117,36.78015188,0.997452438,0.156548657,7.475271467,11.98427311,0.154846937,5.564520407,0.427011395,0.74405179,7.914617709,38.16482175,146.9261694,17.99003559,377.3987743,7.472545155,1
14.69995089,14.54474505,0.74029105,5.686458078,4.048588522,2.1784248,0.297582214,2.428976968,2.230914591,41.7460652,11.69800932,14.9387932,0.436085111,6.029837362,155.53,35.26748207,14.16336366,65.85779442,0.971132486,0.944837501,0.227479428,0.421633264,0.274721742,0.182060726,1.095764344,16.01312594,1.071855394,2.9546463,6.103966388,37.32398761,155.53,34.36630483,10.31975792,60.58464368,86.2119625,34.36630483,3.537637204,3.581730694,0.182060726,3.451575565,36.07923072,0.148563649,8.239922483,0.886918834,3.768762964,7.484082613,2.620366478,2.199171334,0.770836401,14.97738454,1.815011338,1.581881906,82.43453831,1.636847876,35.44923882,378.6150933,4.951216308,0.498067868,5.207385957,0.935814441,1.17638259,6.712779222,15.95036581,2.929444444,15.95036581,0.14282509,32.06654535,24.44183854,8.055640284,8.70250632,23.11339875,1.105938209,2.505756335,59.62637491,0.333989891,7.01504425,7.478278235,0.147999701,1.767685513,25.47629558,52.1664106,439.13,4.778220396,2.451388889,0.149123117,37.03812815,1.206847876,0.156548657,7.473305236,11.98427311,0.154846937,5.572154032,0.427011395,0.74405179,7.914617709,31.62006534,146.9261694,16.73337978,376.4238339,7.470092642,1
14.69995088,14.54474172,0.740290487,5.686461686,4.048511567,2.178428808,0.297581648,2.428986053,2.230921234,41.7460652,11.6980105,14.9387932,0.436084361,6.029837882,155.53,35.26748207,15.02417341,65.85779442,0.97117224,0.944837501,0.227479777,0.421633264,0.274721742,0.182060726,1.095764344,16.01312606,1.071855394,2.95464802,6.103966388,37.32398761,155.53,34.36630483,10.31975743,55.04571843,87.21779365,34.36630483,3.537642817,3.581735901,0.182060726,3.483077356,37.08506187,0.148563649,8.284601359,0.886918834,3.768768015,7.534891878,2.620366478,2.199171334,0.770836401,14.97936157,1.622267574,1.581881906,76.39269748,1.427452438,35.44923882,390.0503995,4.948735541,0.498082124,4.054974076,0.935814441,1.11164651,6.783284594,29.79784021,2.849444444,15.95036581,0.141318429,32.0665454,24.44183887,8.126049989,8.241181454,23.11339875,1.192743764,2.50392189,59.62637491,0.333989891,7.015044873,7.535362999,0.149649435,1.767685513,25.52313533,51.66349503,448.13,4.793691016,2.111388889,0.151187821,37.48725866,0.997452438,0.157693837,7.528924301,18.40509474,0.154846937,5.568344504,0.424201353,0.742489484,7.914617709,38.16482175,146.8487788,19.48215605,390.2342037,7.526739052,1
14.69995088,14.5447432,0.740289812,5.686461625,4.048590688,2.178428803,0.2975813,2.42898597,2.230921197,41.7460652,11.69801048,14.9387932,0.436083045,6.029840058,155.53,35.26748207,14.16336366,65.85779442,0.971131468,0.944837501,0.227479105,0.421633264,0.274721742,0.182060726,1.095764344,16.01312618,1.071855394,2.954649895,6.103966388,37.32398761,155.53,34.36630483,10.31975693,60.4607089,87.21779365,34.36630483,3.537649796,3.581742186,0.182060726,3.514671958,37.08506187,0.148563649,8.28515065,0.886918834,3.768774122,7.582999704,2.620366478,2.199171334,0.770836401,14.97938588,1.703900227,1.581881906,83.31643468,1.636847876,35.44923882,400.9210395,4.94885324,0.498106661,5.207385957,0.935814441,1.192279227,6.858143326,36.72157741,2.929444444,15.95036581,0.139962109,32.06654546,24.4418392,8.182062031,8.70250632,23.11339875,1.308177438,2.504004713,59.62637491,0.333989891,7.015045617,7.585897388,0.151243359,1.767685513,25.52371119,58.58723223,457.13,4.815850344,2.166944444,0.153193589,38.45234171,1.206847876,0.158787296,7.57931521,18.40509474,0.154846937,5.572154032,0.421524445,0.741129407,7.914617709,38.16482175,146.7758964,19.48215605,402.0844668,7.577204511,1
14.69995088,14.54474855,0.740290211,5.686433848,4.048513949,2.178401946,0.29758179,2.428920681,2.230876208,41.7460652,11.69800187,9.622004595,0.436084538,6.029843971,155.53,35.26748207,15.54787526,96.18962976,0.971252822,0.944837501,0.227480967,0.421633264,0.306796757,0.182060726,1.095764344,16.01312619,1.144024177,2.954651155,6.103966388,37.32398761,155.53,40.65633156,10.31975727,48.7556917,80.67303725,40.65633156,3.537656817,3.581747826,0.182060726,3.512904024,36.22769174,0.148563649,8.32831358,0.886918834,3.768779907,7.601980318,2.620366478,2.199171334,0.872898474,14.98129583,1.678639456,1.581881906,56.12440145,1.351656395,35.44923882,408.6034446,4.950357083,0.498193862,3.850849931,0.935814441,1.098025321,6.846029291,15.95036581,2.760555556,15.95036581,0.139714883,32.06654546,24.44183926,8.338845808,8.385519022,23.11339875,1.085140306,2.505109708,89.95821026,0.350027399,7.015045934,7.591804749,0.144544473,1.767685513,25.56896168,31.39519901,564.13,4.824690904,2.232777778,0.145003665,38.68269263,0.835656395,0.154154781,7.587380225,11.25083777,0.154846937,5.719081512,0.421524445,0.74155625,7.914617709,36.93685395,146.0388678,24.90125461,404.4667546,7.583603633,1
14.69995088,14.54474512,0.740289608,5.686456604,4.048514985,2.178424512,0.297581326,2.428975674,2.230914197,41.7460652,11.69800889,14.9387932,0.436083365,6.029845279,155.53,35.26748207,15.26370395,101.7530813,0.971252187,0.944837501,0.227480801,0.421633264,0.306796757,0.182060726,1.095764344,16.01312631,1.144024177,2.954652969,6.103966388,37.32398761,155.53,40.65633156,10.31975677,48.7556917,80.67303725,40.65633156,3.537662943,3.581753437,0.182060726,3.543331048,37.08506187,0.148563649,8.314270143,0.886918834,3.768785388,7.649606731,2.620366478,2.199171334,0.872898474,14.98067441,1.708752834,1.581881906,62.66915786,1.351656395,41.99399523,419.9639267,4.949114081,0.498204217,3.850849931,0.935814441,1.067050894,6.916384317,15.95036581,2.760555556,15.95036581,0.138327686,32.06654552,24.44183959,8.399278534,8.385519022,23.11339875,1.152848639,2.504193227,89.95821026,0.356670352,7.015046617,7.643018134,0.146339581,1.767685513,25.55423903,36.9586505,575.13,4.842828268,2.090555556,0.147243771,39.38979941,0.835656395,0.155400727,7.6379705,17.54772461,0.154846937,5.715793387,0.418971682,0.739742558,7.914617709,31.62006534,145.9875834,26.77970655,417.2060489,7.63472998,1
14.69995088,14.54474476,0.740289298,5.686461592,4.048514479,2.178428485,0.297580524,2.428985678,2.230920886,41.7460652,11.69801049,14.9387932,0.436082504,6.029841277,155.53,35.26748207,15.26370395,65.85779442,0.971251945,0.944837501,0.227480447,0.421633264,0.376783815,0.182060726,1.095764344,16.0131263,1.144024177,2.954651844,6.103966388,37.32398761,155.53,34.36630483,10.31975655,55.04571843,87.21779365,34.36630483,3.537656999,3.581748702,0.182060726,3.543331048,37.08506187,0.148563649,8.314270143,0.886918834,3.768780435,7.649606731,2.620366478,2.199171334,0.872898474,14.98067441,1.708752834,1.581881906,88.22850957,1.351656395,35.44923882,419.9639267,4.949114081,0.498132796,3.850849931,0.935814441,1.067050894,6.916384317,15.95036581,2.760555556,15.95036581,0.138327686,32.06654551,24.44183953,8.399278534,8.385519022,23.11339875,1.152848639,2.504193227,59.62637491,0.406158675,7.015046123,7.646919429,0.151271394,1.767685513,25.55423903,63.49930712,575.13,4.842828268,2.090555556,0.153288686,39.38979941,0.835656395,0.158791874,7.64086435,31.37067277,0.154846937,5.602118821,0.418971682,0.734409982,7.914617709,38.16482175,146.3952957,26.77970655,418.8368718,7.638448602,1
14.69995087,14.54912958,0.74028882,5.686460137,4.048514985,2.178426649,0.297581426,2.428981592,2.230917942,41.7460652,11.69801006,19.92277172,0.436082225,6.029849526,168.42,35.26748207,15.26370395,95.94766719,0.971252187,0.945350285,0.227480839,0.421633264,0.299566942,0.189852561,1.095764344,16.01312632,1.144024177,2.954652183,6.103966388,37.32398761,168.42,40.65633156,10.31975702,48.7556917,85.65701577,40.65633156,3.537674052,3.581764243,0.189852561,3.543331048,49.47874902,0.156911302,10.31314916,0.88796953,3.768792848,7.649606731,2.760629471,2.424420919,0.872898474,14.98067441,1.708752834,1.581881906,62.66915786,1.351656395,41.99399523,419.9639267,4.949114081,0.498227088,3.850849931,0.931216107,1.067050894,6.916384317,20.93434433,2.760555556,15.95036581,0.138327686,32.06654552,24.44183938,8.399278534,8.385519022,23.11339875,1.152848639,2.504193227,84.15279619,0.351558101,7.015046822,7.64280913,0.149759154,1.767685513,27.55311805,36.9586505,575.14,4.842828268,2.090555556,0.150174294,39.38979941,0.835656395,0.157986863,7.638255789,11.12690298,0.154846937,5.715793387,0.420441644,0.74786358,7.914617709,31.62006534,146.6671036,24.48203284,417.1188602,7.634509961,1
14.69995088,14.54474648,0.740288955,5.686460928,4.048516024,2.178428386,0.297580868,2.428984774,2.230920445,41.7460652,11.69801023,14.9387932,0.436082226,6.02984667,155.53,35.26748207,15.02417341,101.7530813,0.971251552,0.944837501,0.227480644,0.421633264,0.306796757,0.182060726,1.095764344,16.01312642,1.144024177,2.95465477,6.103966388,37.32398761,155.53,34.36630483,10.31975629,55.04571843,87.21779365,34.36630483,3.537669454,3.581759364,0.182060726,3.573160718,37.08506187,0.148563649,8.307248424,0.886918834,3.768791117,7.696294425,2.620366478,2.199171334,0.872898474,14.9803637,1.601043084,1.581881906,62.54522308,1.351656395,41.87006044,431.4078306,4.948797693,0.498219386,3.850849931,0.935814441,1.115929705,6.986084055,15.95036581,2.840555556,15.95036581,0.13698204,32.06654557,24.44183992,8.458977071,8.385519022,23.11339875,1.173646542,2.503964395,89.95821026,0.356670352,7.015047302,7.693040831,0.148068735,1.767685513,25.54687771,36.9586505,586.13,4.860642545,2.090555556,0.149412876,40.09690619,0.835656395,0.156587653,7.687391601,23.96854623,0.154846937,5.719081512,0.41653485,0.738159076,7.914617709,38.16482175,145.9393158,28.7330312,430.0064854,7.68476209,1
14.69995087,14.54474941,0.740287661,5.6864617,4.048518105,2.178428761,0.297579955,2.428986093,2.230921244,41.7460652,11.6980105,14.9387932,0.436079999,6.029849458,155.53,35.26748207,14.63235646,101.7530813,0.971250283,0.944837501,0.22748033,0.421633264,0.306796757,0.182060726,1.095764344,16.01312666,1.144024177,2.954658382,6.103966388,37.32398761,155.53,34.36630483,10.31975533,55.04571843,87.21779365,34.36630483,3.537682613,3.581771326,0.182060726,3.631124812,37.08506187,0.148563649,8.301982135,0.886918834,3.76880267,7.78700515,2.620366478,2.199171334,0.872898474,14.98013067,1.64185941,1.581881906,75.38686632,1.351656395,41.87006044,454.5456415,4.948696582,0.498259864,3.850849931,0.935814441,1.063767637,7.123634021,28.08309995,2.840555556,15.95036581,0.134408189,32.06654568,24.44184057,8.576332858,8.385519022,23.11339875,1.089462868,2.503893225,89.95821026,0.356670352,7.015048671,7.789244436,0.151352236,1.767685513,25.54135672,49.80029374,608.13,4.895346419,2.146111111,0.153562897,41.51111975,0.835656395,0.158805072,7.782718809,31.24673798,0.154846937,5.725625503,0.411979514,0.735585221,7.914617709,38.16482175,145.8508251,32.78066354,455.5646396,7.781250615,1
14.69995089,14.54474038,0.740291248,5.68646171,4.048511372,2.17842867,0.297581898,2.428985977,2.23092112,41.7460652,11.69801053,14.9387932,0.436085874,6.029837113,155.53,35.26748207,15.26370395,65.85779442,0.971253854,0.944837501,0.227480919,0.421633264,0.333647307,0.182060726,1.095764344,16.01312594,1.130780959,2.954646469,6.103966388,37.32398761,155.53,34.36630483,10.31975799,55.04571843,87.21779365,34.36630483,3.537637525,3.581730975,0.182060726,3.45064478,37.08506187,0.148563649,8.276401434,0.886918834,3.768763317,7.500454508,2.620366478,2.199171334,0.872898474,14.97899873,1.618866213,1.581881906,68.9660447,1.351656395,35.44923882,384.8647596,4.949358657,0.498072855,3.850849931,0.935814441,0.995984505,6.706533977,15.95036581,2.734444444,15.95036581,0.142692212,32.06654535,24.44183855,8.188611907,8.096843887,23.11339875,1.086876417,2.504549739,59.62637491,0.363452674,7.015044073,7.493422929,0.146301747,1.767685513,25.51453882,44.23684225,542.13,4.798764845,2.031388889,0.147058191,37.26847906,0.835656395,0.155360566,7.488367556,31.37067277,0.25690901,5.572154032,0.427011395,0.738441984,8.276649125,38.16482175,146.5873718,20.8339575,382.1680448,7.485324587,1
14.69995088,14.54474547,0.740289806,5.686460226,4.048513456,2.178427156,0.297581268,2.428982381,2.230918535,41.7460652,11.69801002,14.9387932,0.436083093,6.02983953,155.53,35.26748207,16.81594017,65.85779442,0.971144652,0.944837501,0.227479203,0.421633264,0.274721742,0.182060726,1.095764344,16.01312618,1.071855394,2.954649859,6.103966388,37.32398761,155.53,34.36630483,10.31975696,61.08755925,86.71487807,34.36630483,3.537649804,3.581742206,0.182060726,3.514804194,36.5821463,0.148563649,8.278012368,0.886918834,3.768774096,7.582748766,2.620366478,2.199171334,0.770836401,14.97907001,1.718639456,1.581881906,89.35827551,1.533605588,35.44923882,400.8204456,4.949822611,0.498107079,4.34364921,0.935814441,1.18143739,6.85905028,29.79784021,2.849444444,15.95036581,0.139980618,32.06654546,24.4418392,8.180009094,8.558999392,23.11339875,1.215313209,2.504730783,59.62637491,0.333989891,7.015045606,7.584971263,0.151243359,1.767685513,25.51622767,58.58723223,457.13,4.81412467,2.253611111,0.153193589,38.30375525,1.103605588,0.158787296,7.578535982,18.40509474,0.154846937,5.583496309,0.421524445,0.741129407,7.914617709,31.62006534,146.7758964,17.74203368,401.7122587,7.576250436,1
14.69995088,14.54563616,0.740290675,5.686453234,4.048511657,2.178414619,0.297581619,2.428961006,2.230901255,41.7460652,11.69800799,14.52191433,0.436079894,6.029840517,146.74,34.8506032,14.16336366,65.85779442,0.971180685,0.944837501,0.227479802,0.421633264,0.274721742,0.182060726,1.095764344,16.01312606,1.064646698,2.954647916,6.103966388,37.32398761,146.74,34.36630483,10.31975737,55.04571843,98.66245979,34.36630483,3.537644785,3.581737677,0.182060726,3.483656867,43.62981828,0.148563649,8.431025266,0.886918834,3.76876929,7.533715988,2.620366478,2.199171334,0.770836401,14.98013075,1.699863946,1.581881906,76.39269748,1.351442833,35.44923882,389.5920125,4.953883889,0.498084649,3.850849931,0.935814441,1.143628748,6.787216721,17.55731441,3.044444444,10.63357721,0.141400348,32.0665454,24.44183886,8.11650026,8.401161538,23.11339875,1.183212868,2.507804972,59.62637491,0.333037509,7.015044811,7.531014596,0.149649435,1.767685513,25.67039993,51.66349503,448.13,4.793855773,2.3025,0.151187821,37.26847906,0.921442833,0.157693837,7.526345544,24.94985114,0.154846937,5.590986981,0.398759719,0.734819037,7.914617709,44.70957816,146.7722327,21.40204766,388.5409921,7.522467186,1
14.69995088,14.54474532,0.740289921,5.686460382,4.048513443,2.178427178,0.297580979,2.428982657,2.230918685,41.7460652,11.69801009,14.9387932,0.436083533,6.029839914,155.53,35.26748207,15.54787526,65.85779442,0.971252579,0.944837501,0.22748061,0.421633264,0.376783815,0.182060726,1.095764344,16.01312618,1.144024177,2.954650042,6.103966388,37.32398761,155.53,34.36630483,10.31975704,61.08755925,86.71487807,34.36630483,3.53765065,3.581742911,0.182060726,3.512904024,36.5821463,0.148563649,8.32831358,0.886918834,3.768774816,7.601980318,2.620366478,2.199171334,0.872898474,14.98129583,1.678639456,1.581881906,94.2703504,1.351656395,35.44923882,408.6034446,4.950357083,0.498113802,3.850849931,0.935814441,1.098025321,6.846029291,15.95036581,2.760555556,15.95036581,0.139714883,32.06654546,24.44183921,8.338845808,8.385519022,23.11339875,1.085140306,2.505109708,59.62637491,0.385020928,7.01504544,7.595739152,0.149672228,1.767685513,25.56896168,63.49930712,564.13,4.824690904,2.232777778,0.151272756,38.68269263,0.835656395,0.157700804,7.590315388,37.66755961,0.154846937,5.602118821,0.421524445,0.735560797,7.914617709,31.62006534,146.4555548,24.90125461,406.0612242,7.587335577,1
14.69995088,14.544744,0.740290462,5.686460277,4.048511602,2.178427162,0.297581646,2.428982456,2.230918571,41.7460652,11.69801004,14.9387932,0.436084292,6.029837912,155.53,35.26748207,15.54787526,65.85779442,0.971186121,0.944837501,0.227479826,0.421633264,0.274721742,0.182060726,1.095764344,16.01312606,1.071855394,2.954648011,6.103966388,37.32398761,155.53,34.36630483,10.31975744,61.08755925,86.71487807,34.36630483,3.537642996,3.581736049,0.182060726,3.483328611,36.5821463,0.148563649,8.275753279,0.886918834,3.768768128,7.534367637,2.620366478,2.199171334,0.770836401,14.97897005,1.718639456,1.581881906,88.85535993,1.389447635,35.44923882,389.8459726,4.949713375,0.498083874,3.93540092,0.935814441,1.125496032,6.784989145,22.87410301,2.769444444,15.95036581,0.141353941,32.0665454,24.44183887,8.121791096,8.36075461,23.11339875,1.131129535,2.504653889,59.62637491,0.333989891,7.015044873,7.53365902,0.149649435,1.767685513,25.51385932,58.08431665,448.13,4.793772414,2.253611111,0.151187821,37.37786886,0.959447635,0.157693837,7.527585849,24.82591636,0.154846937,5.575949103,0.424201353,0.742489484,7.914617709,31.62006534,146.8487788,19.04398971,389.5698192,7.525074405,1
14.69995086,14.55184513,0.740287987,5.686457216,4.048517076,2.178421569,0.297581029,2.428969498,2.230909381,41.7460652,11.69800937,14.60598312,0.436081007,6.029852388,168.42,35.26748207,16.81594017,89.75082362,0.971214698,0.945350285,0.22748026,0.421633264,0.296238316,0.189852561,1.095764344,16.01312644,1.189706524,2.954654033,11.92182917,37.32398761,168.42,40.65633156,10.31975656,54.32879623,85.65701577,40.65633156,3.537682634,3.581771846,0.189852561,3.57422712,36.23423346,0.156911302,10.37756511,0.88796953,3.768799927,7.695705406,2.760629471,2.424420919,0.854169735,14.98158038,1.678639456,1.581881906,69.46896028,1.419804743,41.87006044,431.153798,4.950710729,0.498269374,4.054974076,0.931216107,1.178658037,6.993538004,20.93434433,2.991666667,15.95036581,0.137128196,32.06654558,24.44183971,8.453996039,8.825345427,23.11339875,1.16932398,2.505343623,77.82547612,0.359962694,7.015047527,7.690882875,0.15159796,1.767685513,27.61852421,44.0128642,586.14,4.862371252,2.295277778,0.15245327,40.09690619,0.903804743,0.159269578,7.687188361,17.67820111,0.154846937,5.762444387,0.417949786,0.745862323,7.914617709,36.93685395,146.5981743,22.12080855,429.0795508,7.682398349,1
