ABC,ABCGG,SpAbs_A,SpAD_A,LogEE_A,target
23.8155689,20.13645079,40.57498444,40.57498444,4.373020671,1
19.82749944,14.53402499,34.55018828,34.55018828,4.177431267,1
21.24171301,15.148488,37.09414991,37.09414991,4.245022532,1
13.15355072,12.13478198,21.41859434,21.41859434,3.769838341,1
13.9700473,12.96999278,22.37742927,22.37742927,3.825713227,1
13.9700473,12.96999278,22.37742927,22.37742927,3.825713227,1
14.56776428,13.58017307,23.88073245,23.88073245,3.874423218,0
20.38229371,17.70962314,42.2780712,42.2780712,4.321616793,1
24.0074416,20.7741281,39.59504054,39.59504054,4.362465656,1
24.0074416,20.7741281,39.59504054,39.59504054,4.362465656,1
45.22499314,32.56587518,72.92322289,72.92322289,4.977866152,1
48.12236995,34.43962273,77.81108599,77.81108599,5.040234584,1
41.89790668,31.61630415,66.78665397,66.78665397,4.901865464,1
45.15604346,33.23710628,73.29316098,73.29316098,4.976927699,1
46.70815639,33.98610336,75.27315333,75.27315333,5.010282486,1
45.15604346,33.23710628,73.29316098,73.29316098,4.976927699,1
51.78547108,37.75580894,82.85269043,82.85269043,5.112730118,1
53.68801182,39.02183993,86.70850953,86.70850953,5.149158571,1
52.98090504,38.43756629,84.75372147,84.75372147,5.137746747,1
52.79833437,38.91752441,83.18180383,83.18180383,5.130275745,1
53.99376833,39.59987083,85.08284291,85.08284291,5.154862574,1
54.70087511,40.18495097,87.03762515,87.03762515,5.16608182,1
18.41328588,13.89410005,32.00678301,32.00678301,4.104938096,1
32.43954252,24.3899741,55.58482223,55.58482223,4.661272869,1
7.985023649,7.826623622,13.40481138,13.40481138,3.295414904,0
15.58485876,12.88568559,27.04132906,27.04132906,3.941973661,1
37.74822696,30.23109549,61.87333639,61.87333639,4.802032602,1
39.12200041,31.41066593,64.31627147,64.31627147,4.840643239,1
39.12200041,31.41550601,64.31619014,64.31619014,4.840643239,1
38.69214057,31.09660333,62.46556917,62.46556917,4.824098256,1
23.07995255,18.93471891,38.88208515,38.88208515,4.331746976,0
34.53316309,27.84665302,56.41334524,56.41334524,4.712308361,1
35.24026987,27.71890466,57.91583309,57.91583309,4.731835216,1
35.4770767,28.71516157,56.99477197,56.99477197,4.736422736,1
34.53316309,27.84665302,56.41334524,56.41334524,4.712308361,1
35.34965967,28.41841552,57.13621656,57.13621656,4.734461621,1
35.34965967,28.41841552,57.13621656,57.13621656,4.734461621,1
36.05676646,28.25588923,58.7337588,58.7337588,4.753562692,1
35.24026987,27.71890466,57.91583309,57.91583309,4.731835216,1
31.88307545,26.03831515,51.78219177,51.78219177,4.633495309,0
32.69957203,26.57551161,52.59939346,52.59939346,4.657441374,1
152.5983089,87.46208782,254.6723283,254.6723283,6.195394268,1
127.1424648,81.76646025,208.5666512,208.5666512,6.012295367,1
17.57453089,15.12061494,27.72085977,27.72085977,4.043427758,0
15.87258804,14.60814959,26.53101424,26.53101424,3.965073524,1
38.32667327,28.64746978,61.76054183,61.76054183,4.809901603,1
37.98503378,31.30790768,61.00436463,61.00436463,4.806284864,1
37.04112018,30.44510402,60.4120499,60.4120499,4.783818137,1
37.63883716,31.02527114,62.08832046,62.08832046,4.802785851,1
37.98503378,31.30790768,61.00436463,61.00436463,4.806284864,1
38.80153037,31.75114628,61.96458672,61.96458672,4.826491545,1
37.63883716,31.02527114,62.0885133,62.0885133,4.802785851,1
38.45533374,31.46830357,63.04873586,63.04873586,4.823062646,1
37.63883716,31.02527114,62.08832046,62.08832046,4.802785851,1
38.45533374,31.46830357,63.04854253,63.04854253,4.823062646,1
36.80431335,29.36968438,61.28102164,61.28102164,4.779469049,1
38.21852691,30.25994066,63.22846547,63.22846547,4.817056549,1
36.80431335,29.36968438,61.28102164,61.28102164,4.779469049,1
36.80431335,29.36968438,61.28102164,61.28102164,4.779469049,1
37.40203033,29.95235187,62.95740747,62.95740747,4.798518652,1
37.74822696,30.23498841,61.87325441,61.87325441,4.802032602,1
38.69214057,31.09660333,62.46556917,62.46556917,4.824098256,1
37.99974731,30.5309179,64.633678,64.633678,4.817212142,1
37.74822696,30.23109549,61.87333639,61.87333639,4.802032602,1
37.74822696,30.23498841,61.87325441,61.87325441,4.802032602,1
37.40203033,29.94845895,62.95729216,62.95729216,4.798518652,1
37.40203033,29.95235187,62.95740747,62.95740747,4.798518652,1
37.51142013,29.81705862,62.25481585,62.25481585,4.798439391,1
38.76109025,31.99843991,62.00300366,62.00300366,4.826574022,1
33.24337882,28.24496072,50.84188646,50.84188646,4.670231764,1
11.08335759,9.250233535,15.11257045,15.11257045,3.581389537,0
31.14621566,24.13238809,50.40900113,50.40900113,4.605576974,1
16.40135534,13.44048309,27.77482166,27.77482166,3.989230733,1
26.3685608,21.45971147,41.67206561,41.67206561,4.442947063,1
25.12039266,20.8508491,42.49640255,42.49640255,4.420776577,1
22.62013494,18.66586937,37.04555939,37.04555939,4.304221822,1
31.75586747,27.04027537,42.2780712,42.2780712,4.321616793,1
37.37352076,29.59991022,61.99227119,61.99227119,4.791534912,1
36.7068541,28.26456653,60.71571716,60.71571716,4.770458895,1
36.7068541,28.26223531,60.71197375,60.71197375,4.770458895,1
37.30457108,29.17416873,62.25216844,62.25216844,4.789683029,1
38.23045746,29.92099727,62.96693401,62.96693401,4.810117889,1
16.93637379,15.81476776,27.05925367,27.05925367,4.015136458,1
17.53409077,16.47234115,28.21612279,28.21612279,4.055616466,1
22.41065737,21.68219302,42.2780712,42.2780712,4.321616793,1
23.11776415,22.23133405,42.2780712,42.2780712,4.321616793,1
24.0074416,20.58761024,39.29098531,39.29098531,4.362462593,1
27.64013439,23.16877472,44.59194542,44.59194542,4.489245781,1
19.33668966,18.07225121,42.2780712,42.2780712,4.321616793,1
13.5324881,12.26668483,22.47875012,22.47875012,3.806532942,1
13.5324881,12.26668483,22.47875012,22.47875012,3.806532942,1
17.53826388,15.15080517,27.00498389,27.00498389,4.064978681,1
17.62823282,15.17709688,27.0659485,27.0659485,4.070646659,1
17.53826388,15.06685511,27.06837032,27.06837032,4.064970535,1
17.49782377,15.21080422,27.21980384,27.21980384,4.065155725,1
16.76220742,14.36257337,26.16134911,26.16134911,4.021056539,1
17.53826388,15.15080517,27.00498389,27.00498389,4.064978681,1
18.24537067,15.56277765,28.30538838,28.30538838,4.103342542,1
16.76220742,14.36257337,26.16134911,26.16134911,4.021056539,1
28.19007112,22.47575024,47.02019978,47.02019978,4.508698717,1
29.61162482,24.42855662,47.70879184,47.70879184,4.558619151,1
30.2093418,24.79146595,49.3929217,49.3929217,4.582321172,1
15.60143778,13.78336568,25.93827883,25.93827883,3.944001812,1
17.86261512,15.42226031,26.89806694,26.89806694,4.050870675,1
27.07690674,19.36730616,46.42110796,46.42110796,4.483216279,1
16.9944819,14.84629287,27.54208222,27.54208222,4.029372534,1
13.83649603,12.7570168,21.9261606,21.9261606,3.821696105,0
12.72792206,10.57823309,20.62111327,20.62111327,3.74605747,1
12.17798532,10.37764448,18.90368797,18.90368797,3.696297644,1
36.80431335,29.36968438,61.28102164,61.28102164,4.779469049,1
16.91819209,14.24552152,27.92846496,27.92846496,4.038859703,1
35.11864915,27.47613274,56.56181757,56.56181757,4.7386924,1
14.894331,13.33635888,24.63133928,24.63133928,3.898835783,1
14.15871465,12.57404447,23.48733227,23.48733227,3.846493215,0
14.15871465,12.57404447,23.48733227,23.48733227,3.846493215,0
29.54267513,24.48431754,48.44761691,48.44761691,4.556163163,0
22.16227495,18.82248659,33.17554918,33.17554918,4.267656689,0
15.60143778,13.22121432,26.23289664,26.23289664,3.940197427,1
13.0037208,11.8769721,21.16667472,21.16667472,3.759508576,0
13.0037208,11.8769721,21.16667472,21.16667472,3.759508576,0
34.37755817,26.16124661,53.60690919,53.60690919,4.705215141,1
17.16459704,14.86896231,25.64908769,25.64908769,4.010447509,1
12.22766434,11.11491379,20.14722688,20.14722688,3.699344626,0
12.22766434,11.11491379,20.14722688,20.14722688,3.699344626,0
11.45160787,10.33120554,18.93428268,18.93428268,3.635415325,0
11.45160787,10.33120554,18.93428268,18.93428268,3.635415325,0
12.22766434,11.11491379,20.14722688,20.14722688,3.699344626,0
16.30854456,14.66817977,26.76623645,26.76623645,3.991356795,1
15.49204798,13.94925683,25.98465045,25.98465045,3.944197875,0
16.72952474,13.35680454,27.75943177,27.75943177,3.992779175,1
15.13697169,12.12911925,25.78421122,25.78421122,3.896081289,0
18.96023488,14.97629499,31.14112182,31.14112182,4.115080803,0
13.60143778,12.37651978,22.37333918,22.37333918,3.811467289,1
37.74822696,30.23498841,61.87325441,61.87325441,4.802032602,1
26.86407792,22.42700903,43.37506977,43.37506977,4.460734485,1
11.45160787,10.33120554,18.93428268,18.93428268,3.635415325,0
12.22766434,11.11491379,20.14722688,20.14722688,3.699344626,1
11.45160787,10.33120554,18.93428268,18.93428268,3.635415325,0
15.71082758,14.05740615,25.39762816,25.39762816,3.948130109,0
21.4291412,15.91737599,34.88416467,34.88416467,4.240177773,1
22.20519767,16.63216876,35.99179612,35.99179612,4.275604907,0
22.24563778,16.40041363,35.94515876,35.94515876,4.275461644,1
23.61941123,18.22683789,38.47517404,38.47517404,4.33997336,0
19.82749944,14.53402499,34.55018828,34.55018828,4.177431267,1
21.24171301,15.148488,37.09414991,37.09414991,4.245022532,1
14.87775198,12.15542381,25.52608551,25.52608551,3.896727912,1
19.82749944,14.53402499,34.55018828,34.55018828,4.177431267,1
21.24171301,15.148488,37.09414991,37.09414991,4.245022532,1
14.87775198,12.15542381,25.52608551,25.52608551,3.896727912,1
19.82749944,14.53402499,34.55018828,34.55018828,4.177431267,1
21.24171301,15.148488,37.09414991,37.09414991,4.245022532,1
17.22220002,15.40500063,27.84956898,27.84956898,4.036499558,0
21.46484071,17.67928074,35.17207664,35.17207664,4.244930099,1
15.84842657,13.4868147,25.77228046,25.77228046,3.946413007,0
14.43421301,12.91786824,21.87521604,21.87521604,3.862784025,1
15.14131979,13.53108946,24.25619615,24.25619615,3.90301829,0
16.77606153,14.39886485,25.81699118,25.81699118,3.99440717,1
16.77606153,14.39886485,25.81699118,25.81699118,3.99440717,1
16.77606153,14.39886485,25.81699118,25.81699118,3.99440717,1
16.77606153,14.39886485,25.81699118,25.81699118,3.99440717,1
22.44179545,18.39062945,37.48603663,37.48603663,4.301329064,0
12.22766434,11.11491379,20.14722688,20.14722688,3.699344626,0
12.22766434,11.11491379,20.14722688,20.14722688,3.699344626,0
12.22766434,11.11491379,20.14722688,20.14722688,3.699344626,0
12.22766434,11.11491379,20.14722688,20.14722688,3.699344626,0
14.97521123,13.29850466,24.26934071,24.26934071,3.898368889,0
14.97521123,13.29850466,24.26934071,24.26934071,3.898368889,0
31.21640879,25.50927895,50.64212904,50.64212904,4.619598603,0
30.39991221,24.58592865,49.69177293,49.69177293,4.594724406,1
26.61285794,25.44355235,42.2780712,42.2780712,4.321616793,1
21.73629135,20.23370048,35.2202668,35.2202668,4.272815944,1
14.15871465,12.57404447,23.48733227,23.48733227,3.846493215,1
32.60211278,27.37613232,53.39135946,53.39135946,4.656817712,1
23.30033482,20.06161985,38.26244939,38.26244939,4.332968211,1
17.79170781,15.85543781,29.15675822,29.15675822,4.076090525,0
18.41328588,14.42602666,32.11720426,32.11720426,4.095741812,0
17.03951243,13.43148779,28.81640283,28.81640283,4.016659447,1
17.03951243,13.30088259,29.24066068,29.24066068,4.016655399,0
18.41328588,14.42602666,32.11720426,32.11720426,4.095741812,1
18.52267568,14.57066373,31.29169778,31.29169778,4.099293482,0
17.63722942,13.67678693,30.56042089,30.56042089,4.057067307,1
17.63722942,13.89391111,30.52534739,30.52534739,4.057071247,1
20.23530563,15.33234557,33.11665343,33.11665343,4.178577685,1
20.23530563,15.69538464,32.72448509,32.72448509,4.178581176,0
18.52267568,14.29146099,31.31188875,31.31188875,4.099289653,0
19.80633,15.04831083,32.62939012,32.62939012,4.171562853,1
20.58238647,15.97896627,33.42220942,33.42220942,4.209459012,1
11.45160787,10.33120554,18.93428268,18.93428268,3.635415325,0
14.35632481,13.32001982,23.65624369,23.65624369,3.87080353,0
19.87419072,17.99802776,32.00556555,32.00556555,4.17071994,0
14.894331,13.33635888,24.63133928,24.63133928,3.898835783,0
26.3270105,20.9806117,38.78310845,38.78310845,4.449695604,0
30.05987111,25.30252374,47.25369004,47.25369004,4.567563049,1
17.49365066,15.53734644,27.632227,27.632227,4.042242186,1
12.75643163,10.559423,21.48437661,21.48437661,3.761194746,1
16.21108531,13.21079436,27.58466144,27.58466144,4.015699182,1
18.93012263,15.00666339,32.07936072,32.07936072,4.180704036,0
14.55583374,14.51539284,23.34186555,23.34186555,3.881361075,1
42.15624218,34.56070494,42.2780712,42.2780712,4.321616793,1
30.17080045,21.88298843,49.9372584,49.9372584,4.585777025,0
33.70633436,24.28774372,56.27098277,56.27098277,4.697753422,0
13.62070846,12.4805131,22.30016113,22.30016113,3.816920105,0
14.35632481,13.32001982,23.65624369,23.65624369,3.87080353,0
30.99602651,23.79238414,51.942991,51.942991,4.615574965,1
15.71082758,14.05740615,25.39762816,25.39762816,3.948130109,0
27.39924228,22.68575574,43.68336192,43.68336192,4.488032097,1
26.09441852,21.66935552,41.0245101,41.0245101,4.435294846,1
24.41328588,20.34397565,41.36553583,41.36553583,4.392979077,1
23.07995255,18.93471891,38.88208515,38.88208515,4.331746976,1
48.93327499,35.03016281,80.60292855,80.60292855,5.057116145,1
45.92650838,32.36838934,76.04410282,76.04410282,4.994997199,1
56.53311009,38.68275077,94.89627029,94.89627029,5.204498098,1
19.33917226,14.7839244,31.87365694,31.87365694,4.139811943,1
19.33917226,14.7839244,31.87365694,31.87365694,4.139811943,1
20.11522873,15.57545513,33.05054885,33.05054885,4.17890341,1
19.93688924,15.2113673,33.55299927,33.55299927,4.175624021,1
19.33917226,14.7839244,31.87365694,31.87365694,4.139811943,1
19.93688924,15.2113673,33.55299927,33.55299927,4.175624021,1
20.71294571,16.00475529,34.73279551,34.73279551,4.213365935,1
18.52267568,14.18989028,31.1272193,31.1272193,4.099293016,1
31.14621566,24.13238809,50.40900113,50.40900113,4.605576974,1
15.60143778,13.78336568,25.93827883,25.93827883,3.944001812,0
19.62390952,17.00504731,31.42544565,31.42544565,4.164122059,0
16.40135534,13.44048309,27.77482166,27.77482166,3.989230733,1
16.40135534,13.44048309,27.77482166,27.77482166,3.989230733,0
26.12876195,21.69224572,43.00212969,43.00212969,4.439524922,1
31.10701899,24.41678499,51.30470022,51.30470022,4.61109459,1
25.38121505,22.62019376,42.06579738,42.06579738,4.421760465,1
24.71454839,21.11153113,40.73111094,40.73111094,4.391109175,1
23.25989471,20.31574997,37.98527971,37.98527971,4.32580854,1
26.96601067,22.08347046,42.16055715,42.16055715,4.482694376,1
15.94571084,13.69685499,25.10350876,25.10350876,3.975314047,1
30.80705878,25.58766437,50.94089115,50.94089115,4.605472053,1
30.2093418,24.79146595,49.3929217,49.3929217,4.582321172,1
30.2093418,24.79146595,49.3929217,49.3929217,4.582321172,1
29.61162482,24.5706452,47.68247904,47.68247904,4.55862157,1
30.2093418,24.79146595,49.3929217,49.3929217,4.582321172,1
30.2093418,25.02904096,49.38704001,49.38704001,4.582323567,1
18.1437383,14.04998103,30.28821885,30.28821885,4.073537826,1
13.0037208,11.80589861,21.16301285,21.16301285,3.759502977,0
14.894331,13.33635888,24.63133928,24.63133928,3.898835783,0
16.76220742,14.36257337,26.16134911,26.16134911,4.021056539,1
14.894331,13.33635888,24.63133928,24.63133928,3.898835783,1
29.05769414,21.78961433,46.97097718,46.97097718,4.553622481,1
8.134853563,7.808785885,13.13259269,13.13259269,3.294668801,1
14.30854456,12.81127983,23.74793698,23.74793698,3.860658201,0
21.82537607,18.48709789,31.84864737,31.84864737,4.244272759,1
26.97549975,20.73517239,40.76084074,40.76084074,4.475042354,1
14.894331,13.33635888,24.63133928,24.63133928,3.898835783,0
31.14621566,24.13238809,50.40900113,50.40900113,4.605576974,1
23.19094502,18.61043518,38.45846528,38.45846528,4.322828443,0
12.22766434,11.11491379,20.14722688,20.14722688,3.699344626,0
20.11522873,15.57545513,33.05054885,33.05054885,4.17890341,1
20.11522873,15.57545513,33.05054885,33.05054885,4.17890341,1
20.71294571,16.00475529,34.73279551,34.73279551,4.213365935,1
20.71294571,16.00475529,34.73279551,34.73279551,4.213365935,1
20.71294571,16.00475529,34.73279551,34.73279551,4.213365935,1
21.31066269,16.57590561,36.0286415,36.0286415,4.24668347,1
21.48900218,16.84442226,35.64007348,35.64007348,4.249738391,1
20.71294571,16.00475529,34.73279551,34.73279551,4.213365935,1
20.71294571,16.00475529,34.73279551,34.73279551,4.213365935,1
20.71294571,16.14588678,34.34869071,34.34869071,4.21336926,1
24.2080395,18.0904716,40.29742101,40.29742101,4.362313506,1
20.71294571,16.14588678,34.34869071,34.34869071,4.21336926,1
24.47634792,19.6575659,40.04811382,40.04811382,4.375965064,0
20.32207778,17.20036186,33.23774936,33.23774936,4.194113916,0
15.53284733,13.42168554,23.98820068,23.98820068,3.915384176,0
16.79847442,13.92276584,27.20469438,27.20469438,3.996891621,0
16.76220742,14.36257337,26.16134911,26.16134911,4.021056539,1
32.63062235,26.52564986,52.68449089,52.68449089,4.655319043,0
58.94215972,39.09554943,98.29857514,98.29857514,5.243141566,1
55.93539311,36.33839254,93.73966961,93.73966961,5.191842802,1
76.55087957,46.43568521,130.2877756,130.2877756,5.506727151,1
47.62845122,34.43153856,77.30161919,77.30161919,5.026025079,1
30.38927967,25.1907873,49.92022376,49.92022376,4.589092827,1
29.47372544,24.27159762,49.27776648,49.27776648,4.561104021,1
30.07144243,24.91079785,50.81606359,50.81606359,4.584747878,1
32.53910959,26.9545696,52.5434953,52.5434953,4.654117082,1
33.13682657,27.17581924,54.25394499,54.25394499,4.675681281,1
33.13682657,27.41580153,54.24805715,54.24805715,4.675683462,1
33.13682657,27.17581924,54.25394499,54.25394499,4.675681281,1
32.19276277,26.64507337,53.82381102,53.82381102,4.650074119,1
32.89986955,26.57330505,55.1658904,55.1658904,4.670841425,1
32.53910959,26.9545696,52.5434953,52.5434953,4.654117082,1
31.48565599,26.49921222,53.22984797,53.22984797,4.634770864,1
31.09638645,25.59939189,50.94916151,50.94916151,4.611993897,1
33.13682657,27.17581924,54.25394499,54.25394499,4.675681281,1
33.13682657,27.17581924,54.25394499,54.25394499,4.675681281,1
34.02227283,28.09483114,55.01395718,55.01395718,4.698649469,1
28.65722886,23.36824022,48.36186195,48.36186195,4.534708965,1
34.76981973,28.09439084,55.91087756,55.91087756,4.719108496,1
34.76981973,28.45863224,55.89007115,55.89007115,4.719110584,1
38.08657404,29.20466706,62.70900702,62.70900702,4.809812182,1
32.53910959,26.81113726,52.56982393,52.56982393,4.654114883,1
29.9905622,24.51181835,50.16154185,50.16154185,4.580239438,1
27.95012208,22.38511906,47.14422187,47.14422187,4.509044045,1
29.58311524,24.03101743,49.09406291,49.09406291,4.560998822,1
30.99732881,25.59939189,51.55145832,51.55145832,4.609770538,1
30.39961183,24.94966642,50.02054082,50.02054082,4.58671776,1
31.31516605,25.879706,50.66640174,50.66640174,4.614008371,1
32.02227283,26.26094351,51.64925795,51.64925795,4.636352087,1
34.06271295,27.86228266,55.00012309,55.00012309,4.698553639,1
34.06271295,28.10278912,54.99423576,54.99423576,4.69855577,1
34.76981973,28.24003538,55.9829784,55.9829784,4.719104431,1
33.84393335,27.82159221,55.27699292,55.27699292,4.696704764,1
36.78175027,29.62577592,60.27641362,60.27641362,4.778421038,1
33.46499597,27.64123315,53.28967398,53.28967398,4.67748224,1
34.94815921,28.78222168,55.76013577,55.76013577,4.72100824,1
33.13682657,27.41580153,54.24805715,54.24805715,4.675683462,1
34.76981973,28.24003538,55.9829784,55.9829784,4.719104431,1
36.07464349,29.30048959,59.19160316,59.19160316,4.759065278,1
36.44200956,29.58245352,58.09200229,58.09200229,4.762628389,1
30.91644858,25.23039765,50.89767222,50.89767222,4.605373757,1
33.80349323,27.77541463,54.4183927,54.4183927,4.69251704,0
33.24621637,27.36031641,53.57243087,53.57243087,4.675591775,1
31.20577625,25.09136013,50.58152797,50.58152797,4.61108277,1
35.36753671,28.96087465,57.69309947,57.69309947,4.739327466,1
35.73490278,29.24259434,56.54637408,56.54637408,4.742961475,1
34.76981973,28.49952159,55.9885374,55.9885374,4.719104432,1
35.47692651,28.91174251,56.94255619,56.94255619,4.739243371,1
36.40281289,29.56812622,57.62282038,57.62282038,4.760724066,1
35.1371858,28.78098586,54.84181195,54.84181195,4.722812542,1
34.76981973,28.35525533,56.01487301,56.01487301,4.719102371,1
35.47692651,28.76722502,56.96889249,56.96889249,4.739241352,1
35.1371858,28.6367196,54.86814952,54.86814952,4.722810489,1
35.655266,29.0489447,56.78281859,56.78281859,4.741101114,1
36.40281289,29.42336931,57.64915688,57.64915688,4.76072209,1
36.36237278,29.3747836,58.27947576,58.27947576,4.760804292,1
35.84429258,28.97668596,56.41376979,56.41376979,4.742873741,1
35.47692651,28.69496627,57.51337144,57.51337144,4.739239413,1
36.18403329,29.09281968,58.48697891,58.48697891,4.758980847,1
37.10991967,29.73722751,59.17195588,59.17195588,4.780046115,1
35.47692651,28.83948376,57.48704124,57.48704124,4.739241433,1
35.84429258,29.12120345,56.3874404,56.3874404,4.742875754,1
36.18403329,29.23757658,58.46064901,58.46064901,4.758982827,1
37.10991967,29.88221284,59.14562606,59.14562606,4.780048053,1
37.14911634,29.90797365,59.1442923,59.1442923,4.781915965,1
37.48885705,30.01152116,61.23606916,61.23606916,4.797411084,1
38.41474343,30.64580152,61.91777687,61.91777687,4.817690164,1
36.18403329,29.02044122,58.59818536,58.59818536,4.758978947,1
36.89114007,29.40634349,59.55784119,59.55784119,4.778338226,1
37.81702645,30.04065353,60.23954898,60.23954898,4.79900379,1
37.06947956,29.68854122,59.36541003,59.36541003,4.780126744,1
36.55139936,29.30240515,57.46606482,57.46606482,4.762542365,1
36.18403329,29.16519813,58.57185161,58.57185161,4.758980927,1
36.89114007,29.55132883,59.53150715,59.53150715,4.778340168,1
37.81702645,30.18585703,60.21321485,60.21321485,4.799005693,1
36.55139936,29.44716206,57.43973027,57.43973027,4.762544338,1
36.18403329,29.16519813,58.57185161,58.57185161,4.758980927,1
36.89114007,29.55132883,59.53150715,59.53150715,4.778340168,1
36.18403329,29.02044122,58.59818536,58.59818536,4.758978947,1
36.89114007,29.40634349,59.55784119,59.55784119,4.778338226,1
37.81702645,30.04065353,60.23954898,60.23954898,4.79900379,1
36.55139936,29.30240515,57.46606482,57.46606482,4.762542365,1
33.4364864,27.04849372,54.26446455,54.26446455,4.67959333,1
33.80385246,27.32969063,53.13234409,53.13234409,4.683450597,1
33.84393335,27.82159221,55.27699292,55.27699292,4.696704764,1
30.49866947,25.23049765,49.26504546,49.26504546,4.588992879,1
32.90662584,26.12578694,51.35378197,51.35378197,4.657202092,1
15.67038747,14.08041714,25.77515471,25.77515471,3.948389481,0
17.61372756,15.18831289,27.59150132,27.59150132,4.04732533,0
32.16156155,24.94507042,52.98543816,52.98543816,4.652351438,1
14.30854456,12.81127983,23.74793698,23.74793698,3.860658201,0
12.22766434,11.11491379,20.14722688,20.14722688,3.699344626,0
28.95120502,21.47965383,46.22697654,46.22697654,4.54010523,1
29.6583118,22.00384537,47.40558892,47.40558892,4.564144795,1
32.25638801,23.94107142,50.07724871,50.07724871,4.639071022,1
29.6583118,22.00384537,47.40558892,47.40558892,4.564144795,1
28.35348804,20.84008151,44.84151384,44.84151384,4.515363421,1
31.07252537,22.74061632,49.41007458,49.41007458,4.618650677,1
12.86582143,10.87282793,21.22868214,21.22868214,3.746981797,0
35.97558585,27.46661932,58.59854242,58.59854242,4.750456473,1
38.76357286,29.09777104,62.93021687,62.93021687,4.824497878,1
35.97558585,27.32210183,58.62485566,58.62485566,4.750454476,1
11.30177796,10.05410778,19.27766481,19.27766481,3.630156157,1
13.73933715,12.6497563,22.25695727,22.25695727,3.816474976,0
33.17442485,24.60650387,53.33925802,53.33925802,4.683878214,1
14.894331,13.33635888,24.63133928,24.63133928,3.898835783,0
16.15871465,13.89997313,27.61347448,27.61347448,3.983951774,1
16.40135534,13.52639045,28.02754704,28.02754704,3.98923079,1
17.21785192,14.1778104,28.4989639,28.4989639,4.034359183,0
17.66573899,13.61972257,30.00389334,30.00389334,4.061117587,1
14.87775198,12.15542381,25.52608551,25.52608551,3.896727912,1
32.54819829,24.44723629,52.27141504,52.27141504,4.656926534,1
36.92873835,28.45111464,59.0994169,59.0994169,4.774961184,1
21.74661921,16.45266139,36.83155924,36.83155924,4.276797037,1
16.78654388,16.3522028,26.651233,26.651233,4.017149205,1
13.38265818,11.82137398,22.44332736,22.44332736,3.791481988,0
15.84842657,14.41294067,25.83430835,25.83430835,3.96132175,0
20.71294571,16.14588678,34.34869071,34.34869071,4.21336926,1
31.58311524,25.8322096,51.13958778,51.13958778,4.623427124,1
31.58311524,25.8322096,51.13958778,51.13958778,4.623427124,1
13.38265818,11.82137398,22.44332736,22.44332736,3.791481988,0
13.0037208,11.80589861,21.16301285,21.16301285,3.759502977,1
36.02701344,27.03690805,58.81118708,58.81118708,4.749568627,1
17.53826388,15.15080517,27.00498389,27.00498389,4.064978681,0
24.97669776,21.68780098,42.2780712,42.2780712,4.321616793,0
22.99318468,18.71335529,38.259226,38.259226,4.313925756,1
24.29800844,18.95896862,40.18429686,40.18429686,4.363428482,1
22.95274456,18.66437204,38.10243348,38.10243348,4.314063311,0
22.1766881,17.7711135,37.24734709,37.24734709,4.28000247,1
22.95274456,18.66437204,38.10243348,38.10243348,4.314063311,1
23.07995255,18.93471891,38.88208515,38.88208515,4.331746976,1
24.80575648,16.51232291,41.92772784,41.92772784,4.385559717,0
21.85636824,16.97173114,34.79140128,34.79140128,4.253745349,1
21.63758865,17.32815822,35.27945161,35.27945161,4.250849607,1
23.33953149,18.22003847,37.21909867,37.21909867,4.319499947,1
20.373205,16.34882547,32.29173941,32.29173941,4.183357844,1
22.67286483,17.85844122,35.81718675,35.81718675,4.288555628,1
22.45408523,18.21849485,36.30500897,36.30500897,4.285759093,1
24.15602807,19.10484148,38.24661916,38.24661916,4.352130662,1
33.29728902,24.3333772,54.08058096,54.08058096,4.67378503,0
15.27487106,12.62383747,25.25566088,25.25566088,3.905128345,0
11.45160787,10.33120554,18.93428268,18.93428268,3.635415325,0
16.90626155,14.6846515,28.74178974,28.74178974,4.028810415,0
18.52768339,16.35137451,28.43722466,28.43722466,4.093916216,0
22.48223557,18.38893708,37.32623199,37.32623199,4.301185183,0
36.05552301,27.62707502,58.62655045,58.62655045,4.751591167,0
36.05552301,27.62707502,58.62655045,58.62655045,4.751591167,0
36.05552301,27.62707502,58.62655045,58.62655045,4.751591167,0
36.05552301,27.62707502,58.62655045,58.62655045,4.751591167,0
14.97521123,13.29850466,24.26934071,24.26934071,3.898368889,0
19.20577118,16.66982631,30.00919716,30.00919716,4.163328495,1
22.60143253,19.22072663,32.86766987,32.86766987,4.279596993,1
29.16403813,26.94297431,42.2780712,42.2780712,4.321616793,0
12.96328069,12.24825346,21.17496785,21.17496785,3.761773333,1
43.82617401,31.10624192,68.45750544,68.45750544,4.946762693,1
15.53284733,13.42168554,23.98820068,23.98820068,3.915384176,0
23.46049261,18.57403654,39.79245708,39.79245708,4.343103389,1
23.43198304,17.49215106,39.50731287,39.50731287,4.329874065,1
19.93688924,15.2113673,33.55299927,33.55299927,4.175624021,1
19.33917226,14.7839244,31.87365694,31.87365694,4.139811943,1
18.31014724,16.67953177,28.72717245,28.72717245,4.086566278,1
19.01725402,16.70108408,30.15314664,30.15314664,4.122723505,1
19.7243608,17.41128971,31.28073277,31.28073277,4.15871816,1
22.92139316,18.6554921,37.68220833,37.68220833,4.318406718,1
23.43420776,20.17020156,33.63328241,33.63328241,4.317032958,0
