BCUTv-1l,BCUTi-1h,BCUTp-1l,BCUTZ-1l,BCUTd-1h,BCUTare-1l,BCUTs-1l,BCUTse-1l,BCUTpe-1l,PEOE_VSA9,BCUTm-1l,SMR_VSA3,BCUTc-1l,BCUTdv-1h,TopoPSA(NO),PEOE_VSA1,MDEC-33,SMR_VSA7,BCUTd-1l,SM1_Dzm,BCUTdv-1l,Xc-5dv,Xch-6dv,SM1_Dzpe,Xc-5d,BCUTZ-1h,Xch-7d,BCUTp-1h,PEOE_VSA10,SMR_VSA1,TopoPSA(NO),EState_VSA1,BCUTi-1l,EState_VSA2,SlogP_VSA2,EState_VSA1,BCUTpe-1h,BCUTare-1h,SM1_Dzpe,VE3_Dt,target
14.70068808,13.64297411,0.741525919,5.738730641,4.129196286,2.238425305,1.053904637,2.48436075,2.28834644,5.917906046,11.74987454,0,0.533640607,6.023214583,54.37,5.106527395,4.030966,0,0.972504294,0.936051141,0.343397717,2.013211727,1.90060529,0.087796905,2.511759534,8.029045731,3.881472837,1.971813314,5.783244946,14.69560176,54.37,5.969305288,10.99907503,11.33289652,16.85907763,5.969305288,3.501153731,3.555103567,0.087796905,2.93924599,0
14.70055034,13.64428687,0.741445939,5.679852679,3.258334983,2.178923206,1.143745165,2.424757754,2.228722288,39.95814702,11.69140063,0,0.370853137,6.028956806,92.68,33.52770512,25.56023534,40.95582275,0.977853353,0.940536026,0.3450387,0.248880051,0.178662546,0.15033128,0.693988348,8.030220867,0.901132075,2.006345207,0,38.3222423,92.68,12.02187243,10.94031271,31.20494165,45.80504958,12.02187243,3.502118632,3.556050663,0.15033128,2.794152354,1
14.70270994,14.56341376,0.751825577,5.755538193,4.019980011,2.254901264,1.130849282,2.500553128,2.304687659,12.61397772,11.76703086,10.21669833,0.513328974,6.021981279,56.13,10.21669833,2.608360342,0,0.911345962,0.935795539,0.64484975,0.058627175,0.377956312,0.086158659,0.164266427,8.022020982,0.944686757,1.925224374,6.041840829,4.794537184,56.13,0,11.01654265,17.48794581,35.47736835,0,3.48901998,3.543797083,0.086158659,2.178169713,1
14.70816185,13.62319797,0.788105329,5.802115022,2.221145633,2.302111007,1.30222463,2.548110231,2.352110062,0,11.81311715,0,0.734061699,5.004045219,20.23,5.106527395,0,0,0.98714361,0.934257188,0.342132387,0,0,0.062783155,0,8.006069388,0,1.892323096,0,5.106527395,20.23,0,11.06241566,0,11.71340936,0,3.453640614,3.512140977,0.062783155,2.730911832,1
14.70038096,13.64538924,0.741656032,5.97120475,4.032451205,1.993581129,0.294695501,2.423774691,2.113456892,5.710393692,11.99643571,0,0,7.006092316,103.32,24.25293607,0,0,0.971889635,0.940048156,0.192699359,0.046730947,0,0.104864159,0.866025404,15.01085793,0,3.659027435,0,24.25293607,103.32,13.30615602,10.45252358,0,5.710393692,13.30615602,3.505600717,3.558535511,0.104864159,0.601355277,0
14.70125913,14.56547898,0.748558649,5.758911151,4.037774452,2.000419791,0.294117613,2.440964163,2.121994592,19.03816843,11.78362471,19.51903521,0.514383334,6.024398578,278.87,40.13468276,7.575476426,16.68112415,0.976905807,0.954194013,0.192269669,0.078153325,0.148483715,0.227985344,0.359116756,15.01519777,0.780945867,3.664462451,11.75114361,56.25719152,278.87,54.07007418,10.45931121,23.53303884,63.01402376,54.07007418,3.520465996,3.571999897,0.227985344,2.835082052,1
14.6515335,14.59484647,0.669253757,5.693664639,3.205705986,2.192540887,0.605085486,2.438307236,2.242287003,10.48676254,11.70531311,4.983978521,0.447817706,7.00412056,111.43,4.736862954,5.026097725,46.14008161,0.971497078,0.941633787,0.230250829,0.059018973,0.106834719,0.136748266,0.330933093,16.00450381,0.339345896,2.936315558,11.9463554,19.24924837,111.43,16.79979607,10.31184661,21.44560378,21.78377459,16.79979607,3.553214969,3.607718668,0.136748266,2.252910921,0
14.70125913,14.56438321,0.772968652,5.761452777,4.037774232,2.000419551,0.294117711,2.440963554,2.121994293,12.93420204,11.78489374,19.51903521,0.513477001,6.019952827,279.13,40.25723163,8.250205618,12.65464015,0.97766233,0.954194013,0.192269724,0.122629879,0.151377202,0.227985344,0.548795288,15.01519776,0.890413816,3.66446225,30.15591996,61.36371891,279.13,54.61477367,10.45931109,16.98174072,74.22451754,54.61477367,3.519898311,3.571444316,0.227985344,2.833585813,0
14.69977134,14.54990465,0.74042832,5.688992686,4.0171107,2.188904729,1.197106606,2.434859416,2.238876651,18.75268918,11.70006541,25.41737519,0.374427589,6.030193355,196.65,36.05402538,16.03133568,131.2064506,0.97230219,0.943612729,0.342777837,0.197390016,0.274861025,0.197082289,0.709458136,8.033102365,0.88315525,2.009504511,23.93715988,38.86492943,196.65,47.75959185,10.94939811,43.59088602,111.3662701,47.75959185,3.506079658,3.559806139,0.197082289,3.921682278,1
14.69976972,14.55045507,0.740416687,5.688992685,4.017131531,2.188904728,1.197101337,2.434859415,2.238876649,19.25560476,11.70006541,25.41737519,0.373802542,6.034505732,275.27,51.26141877,21.73681474,161.0353704,0.971511848,0.94771342,0.342770095,0.21890659,0.302638803,0.254901625,0.945160397,8.038706023,1.001006381,2.020315062,41.83247893,57.92772971,275.27,71.70934854,10.94939811,50.46322398,135.9536035,71.70934854,3.513366208,3.566743389,0.254901625,4.308038954,1
14.70056485,13.64420223,0.741446728,5.679461821,3.285989416,2.178229556,1.154385453,2.42401119,2.227964425,26.74438309,11.69119176,0,0.375020791,6.028752537,103.68,33.89736956,25.39338711,34.88945568,0.977865048,0.940536026,0.345038736,0.239058679,0.186078281,0.15033128,0.745258357,8.030143875,0.946555071,2.006975902,0,38.69190674,103.68,11.83581209,10.93997479,41.67820097,43.80177943,11.83581209,3.502057742,3.555989988,0.15033128,2.744089475,1
14.70165695,14.54700097,0.74644089,5.777842395,4.030349274,2.275794452,1.13968431,2.520872867,2.325121591,6.041840829,11.7900495,20.85027554,0.521768755,6.027386631,150.7,26.58394302,14.69488099,0,0.971793505,0.940409014,0.341872286,0.563080883,1.142158417,0.151769829,1.158916858,8.027569249,2.226159987,1.942149948,12.08368166,23.97268592,150.7,52.70815713,11.03943913,29.07588834,64.64501252,52.70815713,3.498539639,3.552395445,0.151769829,3.102567047,1
14.70610217,14.5643382,0.777846089,5.7614437,3.294462088,2.246206258,1.163930327,2.484459671,2.291405013,6.606881965,11.78489016,19.51903521,0.50644298,6.006705953,139.54,25.79011262,10.80200941,12.15172457,0.987680374,0.939512038,0.344815743,0.146910788,0.17048093,0.139262954,0.606973439,8.011949505,0.987447207,1.936418487,30.46362374,20.05644514,139.54,31.1466823,11.03961133,5.817862778,59.75739852,31.1466823,3.466036111,3.523068823,0.139262954,2.184877417,1
13.30238069,17.42834129,0.536195124,5.772411395,4.022936945,2.26061529,1.148448287,2.499930771,2.306553902,19.22454716,11.79145745,9.551078169,0.518479522,7.009507509,90.37,15.57705783,3.516759154,22.49834499,0.977660888,0.941559935,0.675161405,0.105659057,0.10634067,0.163278857,0.679394806,9.009521702,0.650895915,1.915234663,12.33186756,23.01463549,90.37,48.60692733,11.04341943,0,33.29098308,48.60692733,3.9982737,4.11648524,0.163278857,2.024957476,0
13.30345337,17.4277363,0.536329306,5.758992733,4.022939145,2.24121604,1.148447075,2.479558913,2.286051504,25.68234374,11.78363868,19.51903521,0.512077655,7.009077727,93.03,14.82736887,3.92513639,23.00844423,0.977705012,0.940749238,0.675161398,0.119304983,0.153578524,0.153701876,0.62383925,9.00909028,0.939753491,1.939776373,17.97904478,18.62422044,93.03,36.84136721,11.03610464,11.16387794,43.25894013,36.84136721,3.997977515,4.116173506,0.153701876,2.107230994,0
13.30345337,17.4277363,0.536329306,5.758992733,4.022939145,2.24121604,1.148447075,2.479558913,2.286051504,25.68234374,11.78363868,19.51903521,0.512077655,7.009077727,93.03,14.82736887,3.92513639,23.00844423,0.977705012,0.940749238,0.675161398,0.119304983,0.153578524,0.153701876,0.62383925,9.00909028,0.939753491,1.939776373,17.97904478,18.62422044,93.03,36.84136721,11.03610464,11.16387794,43.25894013,36.84136721,3.997977515,4.116173506,0.153701876,2.107230994,0
13.30412021,17.42477125,0.545815802,5.75306969,3.273802871,2.240857972,1.258702118,2.479294959,2.285775192,19.26152211,11.76559623,19.51903521,0.516101442,7.004058787,93.03,14.82736887,5.580164617,34.91133821,0.977751321,0.939425758,0.675746603,0.07709314,0.121865445,0.13633306,0.393228668,9.004068074,0.789880012,1.942766376,17.57801749,14.2338054,93.03,30.3248903,11.01491922,5.516700718,37.33641096,30.3248903,3.988684919,4.107727721,0.13633306,2.02666591,0
13.30345256,17.42773705,0.536326731,5.75891189,4.022940873,2.240944265,1.14844704,2.479133899,2.285691179,19.35502366,11.78362491,19.51903521,0.513241168,7.009078552,119.05,20.56103635,5.512749535,16.68112415,0.977688131,0.941262022,0.675161389,0.119304983,0.151416518,0.161493711,0.62383925,9.009091469,0.9579569,1.940169121,17.97904478,18.62422044,119.05,36.84136721,11.03610116,17.11221722,43.25894013,36.84136721,3.997980668,4.116176252,0.161493711,2.184790917,0
13.30345256,17.42773705,0.536326731,5.75891189,4.022940873,2.240944265,1.14844704,2.479133899,2.285691179,19.35502366,11.78362491,19.51903521,0.513241168,7.009078552,119.05,20.56103635,5.512749535,16.68112415,0.977688131,0.941262022,0.675161389,0.119304983,0.151416518,0.161493711,0.62383925,9.009091469,0.9579569,1.940169121,17.97904478,18.62422044,119.05,36.84136721,11.03610116,17.11221722,43.25894013,36.84136721,3.997980668,4.116176252,0.161493711,2.184790917,0
13.3041198,17.42477162,0.545814463,5.753064905,3.275132522,2.240597,1.258701986,2.47887898,2.285423535,12.93420204,11.7655962,19.51903521,0.517364652,7.004059202,119.05,20.56103635,7.266154932,28.58401814,0.977730848,0.939938541,0.675746478,0.07709314,0.119703439,0.144124895,0.393228668,9.004068672,0.808083421,1.943126516,17.57801749,14.2338054,119.05,30.3248903,11.01491922,17.11221722,37.33641096,30.3248903,3.988686549,4.10772913,0.144124895,2.108226098,0
13.3041198,17.42477162,0.545814463,5.753064905,3.275132522,2.240597,1.258701986,2.47887898,2.285423535,12.93420204,11.7655962,19.51903521,0.517364652,7.004059202,119.05,20.56103635,7.266154932,28.58401814,0.977730848,0.939938541,0.675746478,0.07709314,0.119703439,0.144124895,0.393228668,9.004068672,0.808083421,1.943126516,17.57801749,14.2338054,119.05,30.3248903,11.01491922,17.11221722,37.33641096,30.3248903,3.988686549,4.10772913,0.144124895,2.108226098,0
15.58918536,14.54840954,1.023539082,5.673660512,3.240030276,2.169524369,1.25738693,2.414684515,2.219108507,5.516700718,11.68699982,9.883888252,0.541598688,5.033855156,28.16,10.21669833,4.130851921,35.48494516,0.9872569,0.937277822,0.270627601,0.039467233,0.042690161,0.082983468,0.136082763,17.00110278,0.299775182,2.207854602,0,0,28.16,0,10.93685987,0,35.5599983,0,3.182565142,3.148578832,0.082983468,2.322770621,1
14.70230847,14.55881449,0.746155091,5.774078795,3.21620475,2.263231691,1.199009546,2.502909701,2.309295976,12.71084835,11.79224596,9.551078169,0.51431349,6.022478159,110.6,20.68358522,3.662281748,22.74749122,0.977732867,0.93848647,0.671706339,0.050421495,0.105640776,0.123679284,0.248005645,8.022765188,0.477647228,1.911535592,11.92182917,14.94991774,110.6,24.12557734,11.0443265,18.84556637,38.5789477,24.12557734,3.493695923,3.54741446,0.123679284,1.847749056,0
14.70610218,14.56432182,0.777846318,5.761453032,3.273907061,2.246218613,1.163973938,2.484471439,2.29141714,12.93420204,11.7848939,19.51903521,0.513532098,6.006705023,139.54,25.79011262,8.250205618,12.65464015,0.98773362,0.939512038,0.675733095,0.122629879,0.151377202,0.139262954,0.548795288,8.011947116,0.906685661,1.934310625,30.15591996,20.05644514,139.54,31.1466823,11.03961279,5.817862778,59.75739852,31.1466823,3.466023955,3.523059972,0.139262954,2.107190791,0
14.70224217,14.56436258,0.77377049,5.761452863,4.034246131,2.002299985,0.294967876,2.443385534,2.124205076,12.93420204,11.7848938,19.51903521,0.513490715,6.01682176,232.6,35.36382003,8.250205618,12.65464015,0.977971889,0.949300021,0.19227741,0.122629879,0.151377202,0.198411214,0.548795288,15.01358133,0.890413816,3.66191104,30.15591996,47.59462765,232.6,46.79207654,10.45980154,16.98174072,69.33110594,46.79207654,3.514047775,3.565902715,0.198411214,2.628776688,0
15.58934887,14.5480389,1.023543779,5.673660512,3.240030276,2.169524364,1.21753886,2.41468451,2.219108502,5.516700718,11.68699982,4.983978521,0.541605285,5.033774734,24.92,5.316788604,4.414596953,35.48494516,0.9872569,0.936765038,0.270627556,0.039467233,0.042690161,0.075191633,0.136082763,17.00110277,0.299775182,2.207862141,0,0,24.92,0,10.93685987,0,11.02581935,0,3.182512994,3.148299062,0.075191633,2.322770621,0
14.70610218,14.56432182,0.777846318,5.761453032,3.273907061,2.246218613,1.163973938,2.484471439,2.29141714,12.93420204,11.7848939,19.51903521,0.513532098,6.006705023,139.54,25.79011262,8.250205618,12.65464015,0.98773362,0.939512038,0.675733095,0.122629879,0.151377202,0.139262954,0.548795288,8.011947116,0.906685661,1.934310625,30.15591996,20.05644514,139.54,31.1466823,11.03961279,5.817862778,59.75739852,31.1466823,3.466023955,3.523059972,0.139262954,2.107190791,1
14.70059976,13.644016,0.741462817,5.675050736,3.274346183,2.174311368,1.239743608,2.420178996,2.22415059,26.90249715,11.68648331,0,0.370858449,6.028985862,72.45,28.42117772,21.49593854,52.10203181,0.977880984,0.939639049,0.3450387,0.183010154,0.162283118,0.137824405,0.559533968,8.029991005,0.869920613,2.012127564,6.606881965,33.21571491,72.45,0,10.93547732,18.68015364,40.69852218,0,3.502051592,3.555952678,0.137824405,2.74294156,1
14.7023971,14.56540091,0.7487458,5.758957496,3.269472647,2.241017725,1.396222052,2.479221862,2.285772572,19.541084,11.78364366,19.51903521,0.511052643,6.022323587,119.05,20.56103635,3.532775529,16.68112415,0.977766435,0.938615061,0.645931245,0.04552798,0.063255353,0.126756079,0.219821982,8.022481719,0.491385277,1.939361558,12.37799397,9.843390349,119.05,5.559266895,11.03610929,31.40962068,37.83932653,5.559266895,3.491812765,3.545899965,0.126756079,1.851046347,1
14.70177584,14.55773995,0.744097558,5.754772717,3.20912471,2.252530183,1.270254927,2.494688724,2.300146809,6.606881965,11.76628614,9.551078169,0.5150665,6.023698186,84.32,9.843390349,1.982703228,45.25333552,0.977214784,0.937973686,0.67573259,0.032782725,0.070994935,0.11588745,0.164266427,8.024263161,0.394208562,1.927683752,6.103966388,9.843390349,84.32,23.58087785,11.0156945,6.606881965,27.36845392,23.58087785,3.497524398,3.550639946,0.11588745,1.750920273,0
14.7017758,14.5577471,0.74402615,5.748823316,3.227718648,2.238174346,1.163978377,2.479441792,2.284825198,6.606881965,11.76640465,9.551078169,0.513417936,6.023731575,124.78,20.05644514,7.82969262,32.59837972,0.977250828,0.93976764,0.34481376,0.125026413,0.109070508,0.1409012,0.604350843,8.024736243,0.625036781,1.937815499,18.31189916,20.05644514,124.78,42.39569259,11.01602993,5.563451492,49.78944148,42.39569259,3.497888409,3.550999581,0.1409012,2.024860876,0
14.69936883,14.54321356,0.740222751,5.693496237,4.049102693,2.184343486,0.297425546,2.436265568,2.237597703,47.67532611,11.70456228,9.622004595,0.436081495,6.030545275,157.77,24.63390486,9.858812554,95.55312637,0.970041136,0.947856227,0.227291649,0.467297278,0.23933669,0.192052913,1.224404074,16.01435508,0.78087047,2.95614907,6.103966388,45.13033284,157.77,50.77445842,10.31878877,54.35087741,83.1836545,50.77445842,3.548386057,3.591709891,0.192052913,3.511981595,1
14.69995841,14.54398569,0.740344206,5.694098937,4.04849537,2.184990637,0.297584695,2.437220329,2.238424657,36.17296067,11.7051139,14.9387932,0.436096183,6.029175606,126.43,29.95069346,8.863291776,65.7242066,0.971330014,0.943427741,0.227480957,0.365235206,0.211558912,0.161762016,0.875942362,16.01312506,0.65587047,2.954633807,6.103966388,32.52945042,126.43,34.36630483,10.31976014,42.71771707,81.8135295,34.36630483,3.537430441,3.581492531,0.161762016,3.206534106,1
14.6999604,14.54486676,0.740359195,5.694098915,4.048495258,2.184983212,0.297584125,2.437206804,2.238414005,43.46881855,11.70511388,14.52191433,0.435444742,6.029103812,117.64,24.63390486,5.782513055,65.7242066,0.971375437,0.943427741,0.227481164,0.303271035,0.13951703,0.161762016,0.739859598,16.01312518,0.303855364,2.954635432,6.103966388,32.52945042,117.64,28.26233844,10.3197596,30.00686872,99.67901726,28.26233844,3.537410469,3.58146285,0.161762016,3.244096184,1
14.69995646,14.54320349,0.740332674,5.694099145,4.04849789,2.185779013,0.297584747,2.439475464,2.240157903,41.19559398,11.70511409,9.622004595,0.436096259,6.029177645,134.63,29.74043226,10.48081544,59.11702135,0.971303709,0.946191193,0.227480046,0.407492918,0.207837395,0.17580874,1.042609028,17.00110564,0.725381693,2.954633489,11.85347822,37.63597782,134.63,34.36630483,10.3197612,59.91068384,79.87238491,34.36630483,3.537501259,3.58156724,0.17580874,3.168410364,1
14.69996079,14.54319952,0.740363194,5.694099181,4.048492084,2.185779048,0.297585947,2.439475469,2.24015792,35.27768794,11.70511413,9.622004595,0.435454596,6.028939958,125.4,25.0035693,7.353328255,59.11702135,0.971305171,0.945294216,0.227480275,0.345528748,0.090151967,0.163301865,0.906526265,17.00110533,0.301197803,2.954628721,11.85347822,32.89911487,125.4,28.26233844,10.3197623,47.19983549,73.58235818,28.26233844,3.537372833,3.581415452,0.163301865,3.049497536,1
14.69995646,14.54320341,0.740332306,5.687566316,4.048498997,2.179373195,0.297584557,2.43058372,2.232222443,42.77984263,11.69867462,9.622004595,0.436095804,6.029178512,134.63,29.74043226,10.48081544,65.22129102,0.971295024,0.943811934,0.227481021,0.424160771,0.207837395,0.166477056,0.993793492,16.01312508,0.705452833,2.954634098,6.103966388,37.63597782,134.63,34.36630483,10.31976049,55.74542066,79.87238491,34.36630483,3.537487292,3.581562589,0.166477056,3.206613365,1
14.69995644,14.54572103,0.740330886,5.687566316,4.048499279,2.179373595,0.297584327,2.430583849,2.232222732,42.77984263,11.69867462,14.52191433,0.436094048,6.029182517,137.87,34.64034199,9.031185719,65.22129102,0.971295004,0.944324717,0.227480814,0.424160771,0.207837395,0.174268891,0.993793492,16.01312521,0.705452833,2.95463501,6.103966388,37.63597782,137.87,34.36630483,10.31976015,49.82751461,105.412395,34.36630483,3.537502786,3.581577332,0.174268891,3.243730299,1
14.65146101,14.5949024,0.669196417,5.694099137,4.048498664,2.194079872,0.297585538,2.440071104,2.244074184,36.20078824,11.70511409,14.60598312,0.436091078,7.004128816,170.43,24.63390486,9.122910761,64.46965931,0.970641746,0.945734478,0.227481801,0.378093818,0.205297708,0.194567601,1.042609028,16.01312514,0.645057427,2.954630205,17.19629343,37.45276147,170.43,51.26702888,10.31977015,42.84851197,84.67314709,51.26702888,3.554124103,3.608297429,0.194567601,3.206687376,1
14.65147757,14.59489864,0.669200341,5.694099173,4.048492853,2.194079909,0.297586739,2.440071143,2.244074222,30.28288219,11.70511412,14.60598312,0.435449414,7.004126971,161.2,19.89704191,6.023884464,64.46965931,0.970641985,0.944837501,0.227482033,0.316129648,0.08761228,0.182060726,0.906526265,16.01312475,0.220873538,2.954625448,17.19629343,32.71589852,161.2,44.97700215,10.31977126,36.93060592,78.38312036,44.97700215,3.554004085,3.608197575,0.182060726,3.091152905,1
14.69996275,14.54867944,0.740375688,5.694099178,4.048489469,2.194079908,0.29758711,2.440071149,2.244074226,31.04695742,11.70511412,14.60598312,0.435455766,6.028938738,144.08,25.63070938,6.023884464,54.35534105,0.971340143,0.943043547,0.227482083,0.303271035,0.08761228,0.157046976,0.739859598,16.01312445,0.256094349,2.954623323,10.99944986,27.79258747,144.08,28.26233844,10.3197716,42.11507662,73.45980931,28.26233844,3.537309731,3.581348194,0.157046976,3.006538623,1
13.30411555,17.42477489,0.545836454,5.694099172,4.048495508,2.187056125,0.297586025,2.439420078,2.24057912,35.17836567,11.70511412,9.622004595,0.435448317,7.005207442,148.31,19.89704191,7.353328255,70.02592715,0.970635571,0.945648198,0.22748195,0.33015544,0.090151967,0.191637707,0.972167406,16.01312491,0.272440131,2.954628896,6.103966388,37.10631357,148.31,62.23446287,10.31976212,25.49036604,73.39914184,62.23446287,3.98869899,4.107741447,0.191637707,3.131724075,1
13.30411674,17.42477427,0.545836312,5.694099177,4.048492084,2.186803626,0.297586395,2.439092341,2.240287531,35.9424409,11.70511412,9.622004595,0.435454637,7.004067304,131.19,25.63070938,7.353328255,59.91160888,0.971305171,0.943854244,0.227481999,0.321455859,0.090151967,0.166623957,0.906526265,16.01312461,0.301197803,2.954626766,11.92118723,32.18300252,131.19,34.07955928,10.31976246,42.11507662,68.47583079,34.07955928,3.988690374,4.107734572,0.166623957,3.049497536,1
14.69996026,14.54538181,0.740361196,5.694099171,4.048546948,2.188443755,0.297581706,2.440071063,2.242315819,43.40669299,11.70511411,14.52191433,0.369187071,6.029126383,117.64,29.53381459,6.074375503,60.16075511,0.971401031,0.943427741,0.227481865,0.386182381,0.263144018,0.161762016,0.741714823,16.01312471,0.545147708,2.954629376,11.85347822,32.52945042,117.64,28.26233844,10.31976116,23.5860471,100.1198073,28.26233844,3.537399724,3.581453427,0.161762016,3.091213338,1
14.69995364,14.54321039,0.740313977,5.69345327,4.048505691,2.188449053,0.297582548,2.438779636,2.242317856,43.28275821,11.70477932,9.622004595,0.369144491,6.029638839,132.86,34.10763077,10.92824591,89.98967487,0.971326414,0.94470891,0.227480424,0.365235206,0.23933669,0.178983932,0.875942362,16.01312595,0.7737216,2.954646609,24.20987202,42.00317633,132.86,34.36630483,10.31975743,49.1385387,81.87565506,34.36630483,3.537659036,3.581753171,0.178983932,3.448904737,1
14.69995364,14.54321039,0.740313977,5.69345327,4.048505691,2.188449053,0.297582548,2.438779636,2.242317856,43.28275821,11.70477932,9.622004595,0.369144491,6.029638839,132.86,34.10763077,10.92824591,89.98967487,0.971326414,0.94470891,0.227480424,0.365235206,0.23933669,0.178983932,0.875942362,16.01312595,0.7737216,2.954646609,24.20987202,42.00317633,132.86,34.36630483,10.31975743,49.1385387,81.87565506,34.36630483,3.537659036,3.581753171,0.178983932,3.448904737,1
14.69995401,14.5432053,0.740318262,5.693367473,4.048496347,2.188449225,0.297585079,2.43866043,2.24231764,43.28275821,11.70472422,9.622004595,0.369183142,6.029390603,143.86,34.47729521,10.0244132,54.09438804,0.971294776,0.94470891,0.227481109,0.365235206,0.207261675,0.178983932,0.875942362,16.01312511,0.725960585,2.954632902,17.60299005,42.37284077,143.86,34.36630483,10.31976059,54.88805053,86.98218245,34.36630483,3.537584429,3.581679608,0.178983932,3.206787069,1
14.70179197,13.63883346,0.752735378,5.687442859,3.181191839,2.186357121,1.412433677,2.432163439,2.236121909,6.420821623,11.69908053,0,0.540905017,6.023162613,115.06,20.42610958,5.362030551,59.67714561,0.977286957,0.938742072,0.677050603,0.033333333,0.048112522,0.12531753,0.333333333,8.024053218,0.368390572,1.999973757,0,30.01518395,115.06,11.56648989,10.94792931,29.41886896,31.99259947,11.56648989,3.491009806,3.545720386,0.12531753,2.508331744,0
14.70177582,14.55774484,0.744057543,5.663305536,3.219134121,2.162163112,1.193350749,2.407661198,2.211800115,12.71084835,11.67500165,9.551078169,0.512677998,6.02373103,104.55,14.94991774,5.186076602,32.59837972,0.911331277,0.938870663,0.673662489,0.081891512,0.10511154,0.128394325,0.399968687,8.024486634,0.48475059,2.010968139,17.89531905,14.94991774,104.55,29.68484424,10.92433048,18.59115508,38.5789477,29.68484424,3.497719985,3.550825719,0.128394325,2.024832334,1
14.70295666,14.56434212,0.773940128,5.761452949,4.027559925,2.007540109,0.297778219,2.449861081,2.130201756,12.93420204,11.78489385,19.51903521,0.513505747,6.012026802,186.07,30.47040843,8.250205618,12.65464015,0.978623507,0.94440603,0.192492982,0.122629879,0.151377202,0.168837084,0.548795288,15.01117516,0.890413816,3.657469605,30.15591996,33.8255364,186.07,38.96937942,10.46188677,11.46504,64.43769433,38.96937942,3.504784633,3.557344221,0.168837084,2.390902712,0
14.70630385,14.56430933,0.778359076,5.761455162,3.271733292,2.246224534,1.239994658,2.484478551,2.29142414,19.03816843,11.78489441,19.51903521,0.509051227,6.006698527,99.08,15.57705783,3.92513639,12.65464015,0.987868148,0.937718084,0.643885142,0.063797337,0.136985678,0.114249204,0.275377538,8.010531742,0.706441346,1.934152094,18.07192196,9.843390349,99.08,0,11.03961319,18.93874952,37.33641096,0,3.463757925,3.521069548,0.114249204,1.941406495,0
14.70068211,14.55675671,0.74151985,5.795621539,3.159506874,2.293632699,1.158677485,2.538637026,2.342968639,5.917906046,11.80795601,10.63357721,0.565220219,6.023204465,128.3,21.47377208,7.613579364,0,0.971466119,0.938102277,0.342105635,0.122577359,0.1517806,0.118964244,0.30274943,8.029039984,0.339604676,1.906570638,0,14.69560176,128.3,11.88721133,11.05757425,29.868322,35.02624864,11.88721133,3.501152998,3.55510635,0.118964244,2.252523603,1
14.70068211,14.55675671,0.74151985,5.795621539,3.159506874,2.293632699,1.158677485,2.538637026,2.342968639,5.917906046,11.80795601,10.63357721,0.565220219,6.023204465,128.3,21.47377208,7.613579364,0,0.971466119,0.938102277,0.342105635,0.122577359,0.1517806,0.118964244,0.30274943,8.029039984,0.339604676,1.906570638,0,14.69560176,128.3,11.88721133,11.05757425,29.868322,35.02624864,11.88721133,3.501152998,3.55510635,0.118964244,2.252523603,0
14.70048677,14.55678038,0.741139289,5.74955601,3.188120645,2.245499593,1.152280745,2.490521447,2.294517262,18.69056362,11.76295978,10.63357721,0.394254508,6.023516029,198.22,41.53021722,12.63850576,11.83518498,0.971466089,0.941690184,0.344815109,0.108719099,0.022680461,0.168991745,0.504913788,8.029903286,0.14271745,1.930494199,18.31189916,34.7520469,198.22,60.59766724,11.01114524,0,75.26461195,60.59766724,3.50214465,3.556012991,0.168991745,2.391706271,1
14.70165851,14.55207391,0.746612477,5.777762068,4.02206441,2.274666695,1.145795181,2.512446275,2.319412729,12.2386844,11.79002173,36.13502119,0.521760243,6.028597788,179.56,26.16706415,21.10108927,24.28445871,0.976208055,0.942331559,0.341870605,0.480085222,0.417111948,0.179860374,1.255158436,8.028797419,0.821582019,1.929352017,23.81945048,28.7672231,179.56,58.99431765,11.03942384,35.52060147,86.43805534,58.99431765,3.49994973,3.553771107,0.179860374,3.552127116,1
14.70165851,14.55207391,0.746612477,5.777762068,4.02206441,2.274666695,1.145795181,2.512446275,2.319412729,12.2386844,11.79002173,36.13502119,0.521760243,6.028597788,179.56,26.16706415,21.10108927,24.28445871,0.976208055,0.942331559,0.341870605,0.480085222,0.417111948,0.179860374,1.255158436,8.028797419,0.821582019,1.929352017,23.81945048,28.7672231,179.56,58.99431765,11.03942384,35.52060147,86.43805534,58.99431765,3.49994973,3.553771107,0.179860374,3.552127116,1
14.70165851,14.55207391,0.746612477,5.777762068,4.02206441,2.274666695,1.145795181,2.512446275,2.319412729,12.2386844,11.79002173,36.13502119,0.521760243,6.028597788,179.56,26.16706415,21.10108927,24.28445871,0.976208055,0.942331559,0.341870605,0.480085222,0.417111948,0.179860374,1.255158436,8.028797419,0.821582019,1.929352017,23.81945048,28.7672231,179.56,58.99431765,11.03942384,35.52060147,86.43805534,58.99431765,3.49994973,3.553771107,0.179860374,3.552127116,1
14.70165851,14.55207391,0.746612477,5.777762068,4.02206441,2.274666695,1.145795181,2.512446275,2.319412729,12.2386844,11.79002173,36.13502119,0.521760243,6.028597788,179.56,26.16706415,21.10108927,24.28445871,0.976208055,0.942331559,0.341870605,0.480085222,0.417111948,0.179860374,1.255158436,8.028797419,0.821582019,1.929352017,23.81945048,28.7672231,179.56,58.99431765,11.03942384,35.52060147,86.43805534,58.99431765,3.49994973,3.553771107,0.179860374,3.552127116,1
